document_id,chunk_number,parsed_successfully,raw_output
17,37,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Desi g n Standards for Offshore Wind Farms Final Re p ort"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```

**Explanation:**

The provided document discusses wave modeling techniques and research related to hurricane wave prediction, specifically referencing the JONSWAP spectrum and modifications for tropical cyclones.  It does *not* contain any regulatory constraints or mention any regulatory entities related to offshore wind farm development.  Therefore, according to the instructions, all fields within `regulatory_constraints` and `regulatory_entities` are null.  The `document_metadata` is filled based on the information available in the document."
17,38,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Design environmental loadings are represented by a set of Design Load Cases (DLCs), which are defined by the combinations of turbine operational modes, site-specific environmental conditions, electrical network conditions and other applicable design conditions, such as specific transportation, assembly, maintenance or repair conditions."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report"",
      ""related_domains"": ""technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""DLCs for hurricane conditions must take into account the effects of the turbine’s operations during the hurricane’s passage."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report"",
      ""related_domains"": ""technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of wave spectral formulation for non-breaking waves in shallow/finite water using the TMA spectrum (JONSWAP spectrum multiplied by a frequency and water depth dependent transformation factor)."",
      ""scope"": ""Offshore wind turbines in shallow/finite water"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Costal Engineering Manual (2008), Bouws et al., 1985"",
      ""related_domains"": ""technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of a wave spectrum for shallow water waves with consideration of slope and water depth of local seabed as referenced in IEC 61400-3 (2009)."",
      ""scope"": ""Offshore wind turbines in shallow water"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""technical""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development for electrical, electronic and related technologies""
    }
  ]
}
```"
17,39,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Maintain a 50-year return period for extreme events (e.g., hurricanes)"",
      ""scope"": ""Hurricane-prone regions, implicitly including the Gulf of Mexico"",
      ""numerical_value"": 50,
      ""unit"": ""years"",
      ""source"": ""IEC 61400-3 (interpreted in the context of hurricane regions)"",
      ""related_domains"": ""safety, structural""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Achieve the same level of safety as required by IEC 61400-3"",
      ""scope"": ""Hurricane-prone regions, implicitly including the Gulf of Mexico"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 (interpreted in the context of hurricane regions)"",
      ""related_domains"": ""safety, structural""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consider 'policy risk' in addition to the risk of loss of human life and environmental pollution."",
      ""scope"": ""Offshore oil and gas platforms in the US (with potential implications for offshore wind)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Transportation Research Board (2011) [2.70]"",
      ""related_domains"": ""policy, safety, environmental""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""API RP 2A 100-year criteria (considered but not necessarily required)"",
      ""scope"": ""Offshore structures (with potential application to wind turbines)"",
      ""numerical_value"": 100,
      ""unit"": ""years"",
      ""source"": ""API RP 2A (mentioned in the context of comparison with IEC 61400-3)"",
      ""related_domains"": ""safety, structural""
    }

  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development (IEC 61400-3 for wind turbines)""
    },
    {
      ""entity_name"": ""Transportation Research Board"",
      ""jurisdiction"": ""US (likely Federal)"",
      ""role"": ""Recommending policy and regulations related to transportation infrastructure, including offshore platforms""
    },
    {
      ""entity_name"": ""API (American Petroleum Institute)"",
      ""jurisdiction"": ""Industry body (US focus)"",
      ""role"": ""Developing standards for the oil and gas industry (API RP 2A)""
    }
  ]
}
```"
17,40,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Comparative Study of IEC 61400-3 and API RP 2A-WSD for Offshore Wind Turbine Support Structures"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Support structure designs must meet the requirements of either IEC 61400-3 in combination with ISO 19902 or API RP 2A-WSD."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Comparative study of IEC 61400-3 and API RP 2A-WSD"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Component level structural strength check based on the requirements of the chosen design standard (IEC/ISO or API)."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Comparative study of IEC 61400-3 and API RP 2A-WSD"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Designs based on API 100-year conditions in conjunction with API safety factors must achieve a reliability level comparable to designs based on IEC 61400-3 and ISO 19902."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": 100,
      ""unit"": ""years"",
      ""source"": ""Comparative study of IEC 61400-3 and API RP 2A-WSD"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of \""normal\"" turbine operating conditions (IEC) or \""operational\"" conditions (API)."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Comparative study of IEC 61400-3 and API RP 2A-WSD"",
      ""related_domains"": ""safety, operational""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Specific design criteria for offshore wind turbine support structures in hurricane-prone regions as defined in *ABS Guide for Building and Classing Offshore Wind Turbine Installations*."",
      ""scope"": ""Offshore wind turbine support structures in hurricane-prone regions"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ABS Guide for Building and Classing Offshore Wind Turbine Installations"",
      ""related_domains"": ""structural, safety""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development""
    },
    {
      ""entity_name"": ""ISO"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development""
    },
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""Industry (primarily US)"",
      ""role"": ""Standards development""
    },
    {
      ""entity_name"": ""ABS"",
      ""jurisdiction"": ""International (Classification Society)"",
      ""role"": ""Guidance and certification""
    },
    {
      ""entity_name"": ""MMS/BOEMRE"",
      ""jurisdiction"": ""US Federal"",
      ""role"": ""Regulatory oversight (at the time of the study)""
    },
    {
      ""entity_name"": ""NREL"",
      ""jurisdiction"": ""US Federal"",
      ""role"": ""Research and development""
    }

  ]
}
```"
17,41,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""The definition of “Operating” and “Extreme” design conditions in API RP 2A-WSD (2007) is not directly applicable to offshore wind turbines because of the unique load characteristic of offshore wind turbines."",
      ""scope"": ""US waters"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""API RP 2A-WSD (2007)"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Offshore wind turbines in US waters would not achieve the same level of safety as those in European waters if the existing IEC Ultimate Limit State (ULS) design criteria were applied without any modification."",
      ""scope"": ""US waters, specifically hurricane-prone areas"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""ULS design criteria specified in IEC 61400-3"",
      ""scope"": ""European coastal areas (originally), potentially US waters with modifications"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3"",
      ""related_domains"": ""technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""ABS WSD-based design criteria"",
      ""scope"": ""US waters"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ABS"",
      ""related_domains"": ""technical, safety""
    }

  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""BOEMRE"",
      ""jurisdiction"": ""US Federal (likely, based on context)"",
      ""role"": ""Sponsoring research and reviews of design guidelines""
    },
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Developing standards (IEC 61400-3)""
    },
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""Industry/International"",
      ""role"": ""Developing standards (API RP 2A-WSD)""
    },
    {
      ""entity_name"": ""ABS"",
      ""jurisdiction"": ""Industry/International"",
      ""role"": ""Developing standards (ABS WSD-based design criteria)""
    }

  ]
}
```"
17,42,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Load factor of the LRFD-based criteria in IEC 61400-1 needs to be increased by approximately 25% to 50% for regions subjected to typhoons."",
      ""scope"": ""Regions subjected to typhoons (Philippines, implied)"",
      ""numerical_value"": ""25-50"",
      ""unit"": ""% increase in load factor"",
      ""source"": ""Clausen, et al. (2006a, 2006b, 2007) [2.16][2.17][2.18] interpreting IEC 61400-1"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Increase the resistance factor by as much as 74% for turbine support structures designed for surviving typhoon winds while maintaining the same IEC load factors."",
      ""scope"": ""Turbine support structures in typhoon-prone regions"",
      ""numerical_value"": ""74"",
      ""unit"": ""% increase in resistance factor"",
      ""source"": ""Garciano and Koike (2007) [2.29] in relation to IEC standards"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of hurricane conditions in design criteria."",
      ""scope"": ""US OCS"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Adaptation of IEC 61400-3 for US waters"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Conformity to IEC 61400-3"",
      ""scope"": ""Offshore wind turbines (with adaptations for US waters)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3"",
      ""related_domains"": ""technical, safety""

    }


  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development organization""
    }
  ]
}
```"
17,43,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Turbine support structure design should be comparable in strength to those designed to API RP 2A-WSD."",
      ""scope"": ""Hurricane-prone offshore sites"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""MMI Engineering (2009) [2.53]"",
      ""related_domains"": ""structural safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of \""normal\"" and \""abnormal\"" turbine operating conditions as defined in IEC 61400-3, which may be equivalent to \""operational\"" and \""extreme\"" conditions defined in API RP 2A-WSD."",
      ""scope"": ""Hurricane-prone offshore sites"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""MMI Engineering (2009) [2.53]"",
      ""related_domains"": ""safety, operations""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Design based on 50-year return environmental conditions with load factors from IEC 61400-3 and resistance factors from ISO 19902."",
      ""scope"": ""Offshore wind turbines (IEC/ISO scheme)"",
      ""numerical_value"": 50,
      ""unit"": ""years"",
      ""source"": ""MMI Engineering (2009) [2.53]"",
      ""related_domains"": ""structural design, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Design based on 100-year return conditions along with the safety factors defined in API RP 2A-WSD."",
      ""scope"": ""Offshore wind turbines (API scheme)"",
      ""numerical_value"": 100,
      ""unit"": ""years"",
      ""source"": ""MMI Engineering (2009) [2.53]"",
      ""related_domains"": ""structural design, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Conformance to IEC 61400-3 for offshore wind turbines."",
      ""scope"": ""Offshore wind turbines, primarily European coastal areas"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3"",
      ""related_domains"": ""general design and safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Conformance to IEC 61400-1 for site-specific Class S wind turbines (referred to by IEC 61400-3 for offshore applications)."",
      ""scope"": ""Offshore and onshore wind turbines (Class S)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-1, IEC 61400-3"",
      ""related_domains"": ""site-specific design""
    }


  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development""
    },
    {
      ""entity_name"": ""ISO"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development""
    },
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development""
    }
  ]
}
```"
17,44,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Standards and Regulations for Offshore Wind Turbines"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Design requirements for environmental conditions, design load cases, structural and foundation design criteria are specified."",
      ""scope"": ""International (Land-based, adopted by IEC 61400-3 for offshore)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-1 Ed.3: Wind turbines – Part 1: Design Requirements (2005)"",
      ""related_domains"": ""design, structural, foundation""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for environmental conditions and design load cases are specified."",
      ""scope"": ""International (Offshore, primarily North European shallow waters)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 Ed.1: Wind turbines – Part 3: Design Requirements for Offshore Wind Turbines (2009)"",
      ""related_domains"": ""design, environmental""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Environmental conditions and load cases are based on IEC 61400-3 but with additional requirements to account for hurricane/tropical cyclone conditions."",
      ""scope"": ""Offshore"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""American Bureau of Shipping (ABS), 2010. Guide for Building and Classing Offshore Wind Turbine Installations"",
      ""related_domains"": ""environmental, design, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Working Stress Design (WSD) based criteria are specified in addition to Load and Resistance Design (LRFD) based criteria."",
      ""scope"": ""Offshore"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""American Bureau of Shipping (ABS), 2010. Guide for Building and Classing Offshore Wind Turbine Installations"",
      ""related_domains"": ""design, structural""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Environmental conditions and load cases are similar to those in IEC 61400-3 with some modifications."",
      ""scope"": ""Offshore"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Germanischer Lloyd (GL), 2005. Guideline for the Certification of Offshore Wind Turbines"",
      ""related_domains"": ""environmental, design""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""IEC environmental conditions and load cases are adopted with minor modifications."",
      ""scope"": ""Offshore"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Det Norske Veritas (DNV), 2010. Design of Offshore Wind Turbine Structures"",
      ""related_domains"": ""environmental, design""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Reference is made to API RP 2A-WSD for the design and inspection."",
      ""scope"": ""Outer Continental Shelf (US)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""US Department of Interior, 30 CFR Part 285, 2009. Renewable Energy Alternate Uses of Existing Facilities on the Outer Continental Shelf"",
      ""related_domains"": ""design, safety, inspection""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""International Electrotechnical Commission (IEC)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards Development""
    },
    {
      ""entity_name"": ""American Bureau of Shipping (ABS)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Classification and Certification""
    },
    {
      ""entity_name"": ""Germanischer Lloyd (GL)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Classification and Certification""
    },
    {
      ""entity_name"": ""Det Norske Veritas (DNV)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Classification and Certification""
    },
    {
      ""entity_name"": ""US Department of Interior"",
      ""jurisdiction"": ""Federal (US)"",
      ""role"": ""Regulation""
    },
    {
      ""entity_name"": ""German Federal Maritime and Hydrographic Agency (BSH)"",
      ""jurisdiction"": ""Federal (Germany)"",
      ""role"": ""Regulation""
    },
    {
      ""entity_name"": ""Danish Energy Agency"",
      ""jurisdiction"": ""National (Denmark)"",
      ""role"": ""Regulation""
    }
  ]
}
```"
17,45,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Achieve a comparable level of safety to designs in European waters."",
      ""scope"": ""US Outer Continental Shelf (OCS)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Implied comparison with IEC 61400-3 and North Sea design practices"",
      ""related_domains"": ""safety, structural""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consider \""normal\"" and \""abnormal\"" turbine operating conditions in design."",
      ""scope"": ""US Outer Continental Shelf (OCS)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ABS calibration study (Yu et al., 2011)"",
      ""related_domains"": ""technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Address design considerations such as resonance avoidance, wave slamming, and fatigue resistance."",
      ""scope"": ""US Outer Continental Shelf (OCS)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Mentioned as potentially dominant factors influencing structural reliability"",
      ""related_domains"": ""technical, safety, structural""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC (International Electrotechnical Commission)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development (IEC 61400-3)""
    },
    {
      ""entity_name"": ""ABS (American Bureau of Shipping)"",
      ""jurisdiction"": ""International (US focus in this context)"",
      ""role"": ""Calibration studies and design guidance""
    },
    {
      ""entity_name"": ""MMI (DNV Maritime)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Design and verification of offshore structures"" 
    }

  ]
}
```"
17,46,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Desi g n Standards for Offshore Wind Farms Final Re p ort"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Reliability Index for Normal Conditions under Wind or Wave Loads"",
      ""scope"": ""GOM (Gulf of Mexico), Atlantic (various locations), MA, TX"",
      ""numerical_value"": null, 
      ""unit"": null,
      ""source"": ""Yu et al., 2011 [2.86]"",
      ""related_domains"": ""structural safety, wind loads, wave loads""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Reliability Index for Abnormal Conditions under Wind or Wave Loads"",
      ""scope"": ""GOM (Gulf of Mexico), Atlantic (various locations), MA, TX"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Yu et al., 2011 [2.86]"",
      ""related_domains"": ""structural safety, wind loads, wave loads""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of failure of yaw control system with omni-directional hurricane winds"",
      ""scope"": ""GOM offshore Texas"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Yu et al. (2011) [2.86]"",
      ""related_domains"": ""yaw control system, hurricane winds""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Relative increase in structural response due to change of return period from 50-year to 100-year is approximately 60%"",
      ""scope"": ""GOM offshore Texas"",
      ""numerical_value"": 60,
      ""unit"": ""%"",
      ""source"": ""Yu et al. (2011) [2.86]"",
      ""related_domains"": ""structural response, return period""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Fixed offshore platform design according to API RP 2A-WSD"",
      ""scope"": ""GOM"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Document mentions API RP 2A-WSD in context of 20-30% increase in structural response for 50-100yr return period change"",
      ""related_domains"": ""structural design""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""ABS (100yr)"",
      ""scope"": ""Not specified, appears in table headers"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Document table headers"",
      ""related_domains"": ""design standards""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""IEC (50-yr)"",
      ""scope"": ""North Sea, appears in table headers"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Document table headers"",
      ""related_domains"": ""design standards""
    }

  ],
  ""regulatory_entities"": [
     {
      ""entity_name"": ""ABS"",
      ""jurisdiction"": ""International (likely, based on context)"",
      ""role"": ""Standards development organization"" 
    },
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development organization""
    },
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""International (industry body)"",
      ""role"": ""Standards development organization (specifically mentioned in relation to RP 2A-WSD)""
    }
  ]
}
```"
17,47,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""International Energy Agency (IEA)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Research and collaboration on offshore wind turbine design standards through initiatives like IEA Wind Task 23 and IEA Wind Task 30.""
    }
  ]
}
```"
17,48,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Relevant load cases originally defined in IEC 61400-3 for bottom-founded offshore wind turbines"",
      ""scope"": ""US OCS, Hurricane-prone areas"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3"",
      ""related_domains"": ""structural design, safety""
    }
  ],
  ""regulatory_entities"": []
}
```"
17,49,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```

**Explanation:**

The provided document is a technical report discussing design considerations for different offshore wind turbine support structures. It does *not* explicitly mention any regulatory entities or specific regulatory constraints.  It focuses on design choices and analysis methodologies, not on fulfilling specific regulatory requirements.  Therefore, according to the instructions, all fields related to regulatory constraints and entities are null.  The document metadata is filled based on the information available."
17,50,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Consider 50-year and 100-year return periods for extreme turbulent wind, waves, currents, and water levels in design."",
      ""scope"": ""Offshore wind turbine design"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Inferred from the document's load case descriptions"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Design must account for collinear, ±30° cross waves, and ±90° cross waves."",
      ""scope"": ""Offshore wind turbine design"",
      ""numerical_value"": 30,
      ""unit"": ""degrees"",
      ""source"": ""Inferred from the document's load case descriptions"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Design must account for yaw misalignment of ±80° in normal operation and -1800° ≤ ϕ < 1800° in abnormal operation."",
      ""scope"": ""Offshore wind turbine yaw control system"",
      ""numerical_value"": 80,
      ""unit"": ""degrees"",
      ""source"": ""Inferred from the document's load case descriptions"",
      ""related_domains"": ""control systems, safety""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Use different safety factors for normal and abnormal turbine operating modes as defined in IEC 61400-3 (2009) for LRFD and ABS Guide (2010) for WSD design approaches."",
      ""scope"": ""Offshore wind turbine design"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 (2009), ABS Guide (2010)"",
      ""related_domains"": ""structural, safety""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development for electrotechnology""
    },
    {
      ""entity_name"": ""ABS (American Bureau of Shipping)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Classification society providing standards and guidance for marine and offshore structures""
    }
  ]
}
```"
17,51,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Desi g n Standards for Offshore Wind Farms Final Re p ort"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of wind models recommended in API RP-2A-WSD (2007)"",
      ""scope"": ""Offshore wind turbine design"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""API RP-2A-WSD (2007)"",
      ""related_domains"": ""structural, aerodynamic""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Evaluation of loads on the wind turbine support structure for a range of yaw misalignment angles"",
      ""scope"": ""Offshore wind turbine design"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Inferred from document - likely related to broader safety standards"",
      ""related_domains"": ""safety, structural""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Evaluation of the effect of blade pitch angle locking on the loads on turbine support structure"",
      ""scope"": ""Offshore wind turbine design"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Inferred from document - likely related to broader safety standards"",
      ""related_domains"": ""safety, structural""
    }
  ],
  ""regulatory_entities"": []
}
```"
17,52,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```

**Explanation:**

The provided text describes technical assumptions and modeling choices for load analysis of an offshore wind turbine. It does not mention any specific regulatory entities or constraints.  It discusses the use of the NREL 5-MW baseline offshore wind turbine model and the FAST program, but these are design and analysis tools, not regulations.  The text focuses on the *process* of analysis, not on regulatory requirements that the analysis must comply with. Therefore, all fields are null according to the instructions."
