document_id,chunk_number,parsed_successfully,raw_output
27,34,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall obtain a minimum of 265.86 tons per year of NOx CERCs and 6.43 tons per year of VOC CERCs prior to the beginning of the Operational Phase."",
      ""scope"": ""Project-wide, prior to operational phase"",
      ""numerical_value"": 265.86,
      ""unit"": ""tons/year"",
      ""source"": ""40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B"",
      ""related_domains"": [""air quality"", ""emissions trading""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall obtain a minimum of 253.2 tons per year of NOx CERCs and 6.12 tons per year of VOC CERCs prior to the beginning of the Operational Phase."",
      ""scope"": ""Project-wide, prior to operational phase"",
      ""numerical_value"": 253.2,
      ""unit"": ""tons/year"",
      ""source"": ""40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B"",
      ""related_domains"": [""air quality"", ""emissions trading""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee must install, operate, and maintain all engines to achieve the emissions standards at 40 C.F.R. § 60.4204(b) over the entire life of the engine."",
      ""scope"": ""OCS Generator Engine(s) on the OSS(s) and/or WTG(s) and Marine Engines on Vessels when Operating as OCS Source(s)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. §60.4206"",
      ""related_domains"": [""air quality"", ""engine emissions""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting and oversight""
    },
    {
      ""entity_name"": ""Commonwealth of Massachusetts"",
      ""jurisdiction"": ""State - Massachusetts"",
      ""role"": ""Emissions trading program administration""
    }
  ]
}
```"
27,35,False,NO_RELEVANT_DATA_FOUND
27,36,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""22 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall install and operate all engines that are certified by the manufacturer to meet or surpass the emission standards in 40 C.F.R. § 60.4204(b) or § 60.4205(b) as specified in this permit."",
      ""scope"": ""All engines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(c)"",
      ""related_domains"": [""emissions"", ""engine performance""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall install, operate, and maintain all engines and control devices according to the manufacturer’s emission-related written instructions."",
      ""scope"": ""All engines and control devices"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(a)(1)"",
      ""related_domains"": [""maintenance"", ""emissions"", ""engine operation""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall only change emission-related settings on the engines that are permitted by the manufacturer."",
      ""scope"": ""All engines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(a)(2)"",
      ""related_domains"": [""emissions"", ""engine configuration""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall install and operate the engines configured according to the manufacturer’s emission-related specifications."",
      ""scope"": ""All engines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(c)"",
      ""related_domains"": [""emissions"", ""engine configuration""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. Part 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICE)."",
      ""scope"": ""All stationary compression ignition internal combustion engines (CI ICE)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 60 Subpart IIII (§§60.4200–60.4219, Table 1–Table 8)"",
      ""related_domains"": [""emissions"", ""air quality""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. 63 Subpart ZZZZ, National Emissions Standards for Hazardous Air Pollutants for Stationary Reciprocating Internal Combustion Engines (CI ICE)."",
      ""scope"": ""All stationary reciprocating internal combustion engines (CI ICE)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 63 Subpart ZZZZ (§§63.6580–63.6675, Table 1–Table 8, Appendix A to Subpart ZZZZ)"",
      ""related_domains"": [""emissions"", ""air quality"", ""hazardous air pollutants""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall, upon request by the EPA, conduct emission test(s), including visible emissions, of any operating emission unit subject to an emission limit in Section IV of this permit, including any engine on any vessel while that vessel is an OCS source. The Permittee shall perform the tests using the procedures and reference in 40 C.F.R. part 60, Appendix A, as applicable."",
      ""scope"": ""Any operating emission unit subject to an emission limit in Section IV of the permit, including any engine on any vessel while operating as an OCS source."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 52.21"",
      ""related_domains"": [""emissions monitoring"", ""environmental compliance""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""For each engine operating on the Main WTG Installation Vessel, the Permittee shall conduct a visible emission test for 30 consecutive minutes using the EPA test method 22 when the vessel is operating as an OCS source, once per operating day."",
      ""scope"": ""Each engine on the Main WTG Installation Vessel while operating as an OCS source"",
      ""numerical_value"": 30,
      ""unit"": ""minutes"",
      ""source"": ""40 C.F.R. Part 52.21"",
      ""related_domains"": [""emissions monitoring"", ""vessel operations""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""If during the method 22 test visible emissions are observed for more than 3 consecutive minutes, within 14 calendar days the Permittee shall conduct a visible emission test using the EPA method 9."",
      ""scope"": ""Each engine on the Main WTG Installation Vessel while operating as an OCS source"",
      ""numerical_value"": 3,
      ""unit"": ""minutes"",
      ""source"": ""40 C.F.R. Part 52.21"",
      ""related_domains"": [""emissions monitoring"", ""vessel operations""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting and enforcement authority""
    }
  ]
}
```"
27,37,False,NO_RELEVANT_DATA_FOUND
27,38,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
    ""document_number"": ""Page 23 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall keep records of the name of the vessel and/or engine; the daily fuel consumption of ECA Marine Fuel or ULSD for each vessel and/or engine (i.e., starting and ending fuel volume per each operating day taking into consideration any refueling) (This record is only required if the applicant is using fuel use as a surrogate to power used for purposes of documenting actual engine load when operating); the name of the fuel supplier; the sulfur content of the fuel; the method used to determine the sulfur content of the fuel (compliance may be shown by supplier’s receipt at refueling indicating % sulfur content); and the location of the fuel when the sample was drawn for analysis to determine the sulfur content of the fuel."",
      ""scope"": ""All engines operating on OCS sources (including engines on vessels meeting the definition of an OCS source)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(A)(3) and (4)"",
      ""related_domains"": [
        ""emissions"",
        ""fuel consumption""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall keep records of the construction start date and operational phase start date."",
      ""scope"": ""Project lifecycle"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section VIII.B.2"",
      ""related_domains"": [
        ""project management""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall keep records of the NOx and VOC emissions each operating day."",
      ""scope"": ""Operational phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(A)(5)(i)"",
      ""related_domains"": [
        ""emissions""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall keep records of the daily rolling, 365-day total of NOx and VOC emissions."",
      ""scope"": ""Operational phase"",
      ""numerical_value"": 365,
      ""unit"": ""days"",
      ""source"": ""Section IV(A)(5)(ii)"",
      ""related_domains"": [
        ""emissions""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall keep records of the date and time (rounded to the nearest hour) that any equipment, activity, or vessel is considered an OCS source, and associated date and time (rounded to the nearest hour) that any equipment, activity, or vessel ceases to be an OCS source."",
      ""scope"": ""All equipment, activities, or vessels"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section VIII.B.5"",
      ""related_domains"": [
        ""recordkeeping""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Massachusetts Department of Environmental Protection (MassDEP)"",
      ""jurisdiction"": ""Massachusetts, USA"",
      ""role"": ""Permitting authority""
    }
  ]
}
```"
27,39,False,NO_RELEVANT_DATA_FOUND
27,40,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""24 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records documenting the make, model, maximum rated horsepower, engine displacement (L/cylinder), and manufacturing date of: engine(s) located on the OSS and WTG(s), all engines on vessels that meet the definition of an OCS source, and all engines on vessels servicing or associated with the OCS facility when those vessels are at the OCS facility, or en route to or from the OCS facility and are within 25 NM of the OCS facility’s centroid."",
      ""scope"": ""Engines on OSS, WTGs, and vessels servicing the OCS facility within 25 nautical miles of the facility's centroid."",
      ""numerical_value"": 25,
      ""unit"": ""NM"",
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 6"",
      ""related_domains"": [""emissions monitoring"", ""vessel operations""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Maintain records of the EPA-issued certificates of conformity (“COC”) or manufacturer’s certifications which demonstrate which tier standard each applicable OCS Generator Engine(s) on the OSS(s) and/or WTG(s) has been certified to meet."",
      ""scope"": ""OCS Generator Engine(s) on the OSS(s) and/or WTG(s)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 7"",
      ""related_domains"": [""emissions compliance"", ""engine certification""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Maintain a copy of the GCOP Plan for the facility."",
      ""scope"": ""The entire OCS facility."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 8"",
      ""related_domains"": [""operations and maintenance"", ""pollution prevention""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Maintain records of the EPA-issued COC for the Charybdis Vessel."",
      ""scope"": ""The Charybdis Vessel"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 9"",
      ""related_domains"": [""emissions compliance"", ""vessel operations""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Maintain records of the EPA-issued COC for engines on vessels while operating as OCS sources that satisfy the definition of a tugboat, towboat, push boat, crew and supply vessel, dredge, or barge and which do not meet definition of an “exempt vessel.”"",
      ""scope"": ""Engines on specific vessel types (tugboat, towboat, push boat, crew and supply vessel, dredge, or barge) operating as OCS sources, excluding exempt vessels."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 10"",
      ""related_domains"": [""emissions compliance"", ""vessel operations""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Maintain records of the EPA-issued COC for applicable engines on U.S.-flagged vessels when operating as OCS source(s), and otherwise not subject to Section IV(C)(2)-(5)."",
      ""scope"": ""Applicable engines on U.S.-flagged vessels operating as OCS sources, not covered by sections IV(C)(2)-(5)."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 11"",
      ""related_domains"": [""emissions compliance"", ""vessel operations""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Maintain records of the EIAPP certificate, issued by EPA, to document that the engine meets Annex VI NOx standards for each regulated diesel engine in U.S.-flagged vessels when operating as OCS source(s) within the ECA, and otherwise not subject to Section IV(C)(2)-(6)."",
      ""scope"": ""Regulated diesel engines in U.S.-flagged vessels operating as OCS sources within the ECA, not covered by sections IV(C)(2)-(6)."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 12"",
      ""related_domains"": [""emissions compliance"", ""vessel operations"", ""international regulations""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Maintain records of the IAPP certificate to document that the engine meets Annex VI NOx standards for each regulated diesel engine in foreign-flagged vessels when operating as OCS source(s) within the ECA, and otherwise not subject to Section IV(C)(2)-(6)."",
      ""scope"": ""Regulated diesel engines in foreign-flagged vessels operating as OCS sources within the ECA, not covered by sections IV(C)(2)-(6)."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section 13"",
      ""related_domains"": [""emissions compliance"", ""vessel operations"", ""international regulations""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting and certification authority""
    }
  ]
}
```"
27,41,False,NO_RELEVANT_DATA_FOUND
27,42,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""25 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall notify the EPA, in writing, at least 30 days, but no more than 90 days, prior to locating the first OCS source within the WDA."",
      ""scope"": ""Initial offshore construction activities within the Wind Development Area (WDA)."",
      ""numerical_value"": 30,
      ""unit"": ""days"",
      ""source"": ""[40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A]"",
      ""related_domains"": [""construction permitting"", ""project timeline""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall notify the EPA, in writing, at least 30 days prior to installing and/or operating an engine on each WTG and ESP."",
      ""scope"": ""Installation and operation of engines on each Wind Turbine Generator (WTG) and Electrical Submersible Pump (ESP)."",
      ""numerical_value"": 30,
      ""unit"": ""days"",
      ""source"": ""[40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A]"",
      ""related_domains"": [""engine installation"", ""engine operation"", ""permitting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The notification shall include, for each engine, the make, model, maximum rated power output, engine displacement, and manufacturing date."",
      ""scope"": ""Notification to EPA regarding engine installation/operation on WTGs and ESPs."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""[40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A]"",
      ""related_domains"": [""engine specifications"", ""reporting requirements""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall provide written notification to the EPA at least 7 days prior to the first WTG entering first power."",
      ""scope"": ""Commissioning of the first Wind Turbine Generator (WTG)."",
      ""numerical_value"": 7,
      ""unit"": ""days"",
      ""source"": null,  
      ""related_domains"": [""power generation"", ""commissioning"", ""project timeline""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall provide written notification to the EPA when the construction phase ends before the last WTG produces commercial power."",
      ""scope"": ""Completion of the construction phase."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""construction completion"", ""project timeline""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority and oversight""
    }
  ]
}
```"
27,43,False,NO_RELEVANT_DATA_FOUND
27,44,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""26 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICEs)."",
      ""scope"": ""Stationary Compression Ignition Internal Combustion Engines (CI ICEs)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 60 Subpart IIII (§§ 60.4200–60.4219, Table 1–Table 8)"",
      ""related_domains"": [""air quality"", ""emissions""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. Part 63 Subpart ZZZZ, National Emissions Standards for Hazardous Air Pollutants for Stationary Reciprocating Internal Combustion Engines (RICEs)."",
      ""scope"": ""Stationary Reciprocating Internal Combustion Engines (RICEs)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 63 Subpart ZZZZ (§§ 63.6580–63.6675, Table 1–Table 8, Appendix A to Subpart ZZZZ)"",
      ""related_domains"": [""air quality"", ""emissions""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall report annually to the MassDEP, all information as required by the Source Registration/Emission Statement Form."",
      ""scope"": ""Project Reporting"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": [""reporting"", ""permitting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Responsible Official for the Permittee shall sign and submit a Source Registration to the MassDEP every year by May 1."",
      ""scope"": ""Project Reporting"",
      ""numerical_value"": 1,
      ""unit"": ""May (Month)"",
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": [""reporting"", ""permitting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall comply with all conditions contained in this permit."",
      ""scope"": ""Overall Project"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 C.M.R. 7.01(3) and 7.02(3)(f) and 40 C.F.R. 55.6(a)(4)"",
      ""related_domains"": [""permitting"", ""legal""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The ability to construct an OCS source under this permit shall become invalid if construction is not commenced within 18 months after the effective date of this Permit (OCS-R1-05)."",
      ""scope"": ""Construction Start"",
      ""numerical_value"": 18,
      ""unit"": ""months"",
      ""source"": ""40 C.F.R. § 55.6(b)(4), 40 C.F.R. § 52.21(r)(2)"",
      ""related_domains"": [""permitting"", ""construction""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""MassDEP"",
      ""jurisdiction"": ""Massachusetts, USA"",
      ""role"": ""Permitting and Reporting Authority""
    },
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting and Enforcement Agency""
    }
  ]
}
```"
27,45,False,NO_RELEVANT_DATA_FOUND
27,46,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""27 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall notify all other owners and operators, contractors, and the subsequent owners and operators associated with emissions from the permitted activities of the conditions of the permit."",
      ""scope"": ""All permitted activities related to emissions"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 55.6(a)(4)(iv)"",
      ""related_domains"": [""permitting"", ""communication""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""OCS sources shall comply with all requirements of 40 C.F.R. Part 55 and all permits issued pursuant to 40 C.F.R. Part 55."",
      ""scope"": ""All OCS sources"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 55.9(a) and (b)"",
      ""related_domains"": [""environmental compliance"", ""permitting""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""If the Permittee is ordered to cease operation of any piece of equipment due to enforcement action taken by EPA, the shutdown will be coordinated by the EPA with the Department of Interior’s Bureau of Ocean Energy Management (BOEM), Bureau of Safety and Environmental Enforcement (BSEE), and the United States Coast Guard, to assure that the shutdown will proceed in a safe manner. No shutdown action will occur until after the EPA’s consultation with these entities, but in no case will initiation of the shutdown be delayed by more than 24 hours."",
      ""scope"": ""Equipment shutdown due to EPA enforcement action"",
      ""numerical_value"": 24,
      ""unit"": ""hours"",
      ""source"": ""40 C.F.R. §§ 55.9(c)"",
      ""related_domains"": [""safety"", ""enforcement""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""If requested in writing by the EPA, the Permittee shall have up to 30 days to submit to the EPA, an Emission Reduction Plan that meets the requirements of 310 CMR 8.08."",
      ""scope"": ""Emission Reduction Plan"",
      ""numerical_value"": 30,
      ""unit"": ""days"",
      ""source"": ""310 CMR 8.08(1) – (6)"",
      ""related_domains"": [""environmental compliance"", ""emissions""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall construct all equipment regulated herein in compliance with all other applicable provisions of federal and state air regulations."",
      ""scope"": ""All regulated equipment"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 55.6(a)(4)(iii)"",
      ""related_domains"": [""construction"", ""air quality""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall allow all authorized representatives of EPA, upon presentation of credentials, to enter upon or through any OCS source permitted by this permit and to enter upon or through any location where records required under this permit are maintained."",
      ""scope"": ""OCS sources and record keeping locations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 114 of the Clean Air Act, 42 U.S.C. § 7414; 40 C.F.R. §§ 55.8(a)-(b)"",
      ""related_domains"": [""access"", ""compliance""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting and enforcement authority""
    },
    {
      ""entity_name"": ""Department of Interior’s Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Safety and coordination during shutdowns""
    },
    {
      ""entity_name"": ""Bureau of Safety and Environmental Enforcement (BSEE)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Safety and coordination during shutdowns""
    },
    {
      ""entity_name"": ""United States Coast Guard"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Safety and coordination during shutdowns""
    }
  ]
}
```"
27,47,False,NO_RELEVANT_DATA_FOUND
27,48,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
    ""document_number"": ""Page 28 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""In the event of any changes in control or ownership of the Project, this permit shall be binding on all subsequent owners and operators."",
      ""scope"": ""Project Ownership"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""SECTION XII. Transfer of Ownership. A"",
      ""related_domains"": [""permitting"", ""legal""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall notify the succeeding owner and operator of the existence of this permit and its conditions before such change, if possible, but in no case later than 14 days after such change."",
      ""scope"": ""Project Ownership"",
      ""numerical_value"": 14,
      ""unit"": ""days"",
      ""source"": ""SECTION XII. Transfer of Ownership. A"",
      ""related_domains"": [""permitting"", ""notification""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Notification shall be sent by letter with a copy forwarded within five (5) days to the EPA."",
      ""scope"": ""Project Ownership"",
      ""numerical_value"": 5,
      ""unit"": ""days"",
      ""source"": ""SECTION XII. Transfer of Ownership. A"",
      ""related_domains"": [""permitting"", ""notification""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall submit the permit application fee of $24,305 for a major comprehensive plan approval for the OCS permit."",
      ""scope"": ""Permitting"",
      ""numerical_value"": 24305,
      ""unit"": ""USD"",
      ""source"": ""SECTION XIV. Permit Fees. A,  [40 C.F.R. § 55.10(1)– (3), 310 CMR 4.10(2)(c)(4)]"",
      ""related_domains"": [""permitting"", ""financial""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall submit the application fees to the EPA within 60 days from receipt of written notice by the EPA of the fee amount due."",
      ""scope"": ""Permitting"",
      ""numerical_value"": 60,
      ""unit"": ""days"",
      ""source"": ""SECTION XIV. Permit Fees. B"",
      ""related_domains"": [""permitting"", ""financial""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    }
  ]
}
```"
27,49,False,NO_RELEVANT_DATA_FOUND
