document_id,chunk_number,parsed_successfully,raw_output
27,32,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""OCS-R1-05"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Leak rate of SF6 shall not exceed 0.5% per year from the MV and HV SWGs on the OSS."",
      ""scope"": ""MV and HV SWGs on the OSS"",
      ""numerical_value"": 0.5,
      ""unit"": ""%"",
      ""source"": ""40 C.F.R. Part 52.21"",
      ""related_domains"": [""sf6 emissions"", ""gas insulated switchgear""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Maintain emissions of sulfur hexafluoride (SF6) emissions from GIS below 1.0% maximum annual leak rate."",
      ""scope"": ""GIS"",
      ""numerical_value"": 1.0,
      ""unit"": ""%"",
      ""source"": ""310 CMR 7.72(4)(a)"",
      ""related_domains"": [""sf6 emissions"", ""gas insulated switchgear""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Comply with any manufacturer-recommended maintenance procedures or industry best practices that have the effect of reducing leakage of SF6."",
      ""scope"": ""SF6 handling equipment"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 CMR 7.72 (4)(b)"",
      ""related_domains"": [""maintenance"", ""sf6 emissions"", ""gas insulated switchgear""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Comply with all annual reporting requirements, including the number of pounds of SF6 emitted from GIS equipment owned, leased, operated, or controlled by the federal reporting GIS owner and located in Massachusetts during the year, using the equation specified in 40 C.F.R. §98.303."",
      ""scope"": ""GIS equipment in Massachusetts"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 CMR 7.72 (6)"",
      ""related_domains"": [""reporting"", ""sf6 emissions"", ""gas insulated switchgear""]
    }
  ],
  ""regulatory_entities"": []
}
```"
27,33,False,NO_RELEVANT_DATA_FOUND
27,34,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""OCS-R1-05"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall obtain a minimum of 265.86 tons per year of NOx CERCs and 6.43 tons per year of VOC CERCs prior to the beginning of the Operational Phase."",
      ""scope"": ""Emissions"",
      ""numerical_value"": 265.86,
      ""unit"": ""tons/year"",
      ""source"": ""40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B"",
      ""related_domains"": [""air quality"", ""emissions trading""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall obtain a minimum of 253.2 tons per year of NOx CERCs and 6.12 tons per year of VOC CERCs prior to the beginning of the Operational Phase for CERCs obtained in accordance with Section V(A)(2) or (3)."",
      ""scope"": ""Emissions"",
      ""numerical_value"": 253.2,
      ""unit"": ""tons/year"",
      ""source"": ""40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B"",
      ""related_domains"": [""air quality"", ""emissions trading""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall demonstrate that any NOx and VOC CERCs used for compliance are surplus, quantifiable, enforceable, and permanent."",
      ""scope"": ""Emissions"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""air quality"", ""emissions trading""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee must install, operate, and maintain all engines to achieve the emissions standards at 40 C.F.R. § 60.4204(b) over the entire life of the engine."",
      ""scope"": ""OCS Generator Engine(s) on the OSS(s) and/or WTG(s) and Marine Engines on Vessels when Operating as OCS Source(s)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. §60.4206"",
      ""related_domains"": [""engine emissions"", ""air quality""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    },
    {
      ""entity_name"": ""Commonwealth of Massachusetts"",
      ""jurisdiction"": ""State - Massachusetts"",
      ""role"": ""Regulatory oversight""
    }
  ]
}
```"
27,35,False,NO_RELEVANT_DATA_FOUND
27,36,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""22 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall install and operate all engines that are certified by the manufacturer to meet or surpass the emission standards in 40 C.F.R. § 60.4204(b) or § 60.4205(b) as specified in this permit."",
      ""scope"": ""Engines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(c)"",
      ""related_domains"": [""emissions"", ""engine specifications""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall install, operate, and maintain all engines and control devices according to the manufacturer’s emission-related written instructions."",
      ""scope"": ""Engines and control devices"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(a)(1)"",
      ""related_domains"": [""maintenance"", ""emissions"", ""engine operation""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall only change emission-related settings on the engines that are permitted by the manufacturer."",
      ""scope"": ""Engines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(a)(2)"",
      ""related_domains"": [""emissions"", ""engine configuration""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The Permittee shall install and operate the engines configured according to the manufacturer’s emission-related specifications."",
      ""scope"": ""Engines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 60.4211(c)"",
      ""related_domains"": [""emissions"", ""engine configuration""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. Part 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICE)."",
      ""scope"": ""Stationary Compression Ignition Internal Combustion Engines (CI ICE)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 60 Subpart IIII (§§60.4200–60.4219, Table 1–Table 8)"",
      ""related_domains"": [""emissions"", ""air quality""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. 63 Subpart ZZZZ, National Emissions Standards for Hazardous Air Pollutants for Stationary Reciprocating Internal Combustion Engines (CI ICE)."",
      ""scope"": ""Stationary Reciprocating Internal Combustion Engines (CI ICE)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 63 Subpart ZZZZ (§§63.6580–63.6675, Table 1–Table 8, Appendix A to Subpart ZZZZ)"",
      ""related_domains"": [""emissions"", ""air quality"", ""hazardous air pollutants""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall, upon request by the EPA, conduct emission test(s), including visible emissions, of any operating emission unit subject to an emission limit in Section IV of this permit, including any engine on any vessel while that vessel is an OCS source. The Permittee shall perform the tests using the procedures and reference in 40 C.F.R. part 60, Appendix A, as applicable."",
      ""scope"": ""Emission units, engines on vessels operating as an OCS source"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 52.21"",
      ""related_domains"": [""emissions monitoring"", ""air quality"", ""emissions testing""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""For each engine operating on the Main WTG Installation Vessel, the Permittee shall conduct a visible emission test for 30 consecutive minutes using the EPA test method 22 when the vessel is operating as an OCS source, once per operating day."",
      ""scope"": ""Engines on Main WTG Installation Vessel operating as an OCS source"",
      ""numerical_value"": 30,
      ""unit"": ""minutes"",
      ""source"": ""40 C.F.R. Part 52.21"",
      ""related_domains"": [""emissions monitoring"", ""air quality"", ""emissions testing""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""If during the method 22 test visible emissions are observed for more than 3 consecutive minutes, within 14 calendar days the Permittee shall conduct a visible emission test using the EPA method 9."",
      ""scope"": ""Engines on Main WTG Installation Vessel operating as an OCS source"",
      ""numerical_value"": 3,
      ""unit"": ""minutes"",
      ""source"": ""40 C.F.R. Part 52.21"",
      ""related_domains"": [""emissions monitoring"", ""air quality"", ""emissions testing""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority, Environmental oversight""
    }
  ]
}
```"
27,37,False,NO_RELEVANT_DATA_FOUND
27,38,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""Page 23 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Recordkeeping"",
      ""requirement"": ""The Permittee shall keep records of all required information necessary to submit annual Source Registration / Emissions Statements to the Massachusetts Department of Environmental Protection (MassDEP)."",
      ""scope"": ""Emissions reporting"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": [""emissions monitoring"", ""reporting""]
    },
    {
      ""type"": ""Recordkeeping"",
      ""requirement"": ""The Permittee shall maintain records as listed below. These records should be retained for a period of at least five years from the date of recording, inspection, testing, or repair, and shall be made available to regulatory representatives upon request."",
      ""scope"": ""Pre-construction, construction, and operation activities"",
      ""numerical_value"": 5,
      ""unit"": ""years"",
      ""source"": ""40 C.F.R. Part 55 (§55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A"",
      ""related_domains"": [""recordkeeping"", ""compliance""]
    },
    {
      ""type"": ""Recordkeeping"",
      ""requirement"": ""For all engines operating on OCS sources (including engines on vessels meeting the definition of an OCS source), the Permittee shall keep the following records: the name of the vessel and/or engine; the daily fuel consumption of ECA Marine Fuel or ULSD for each vessel and/or engine (i.e., starting and ending fuel volume per each operating day taking into consideration any refueling) This record is only required if the applicant is using fuel use as a surrogate to power used for purposes of documenting actual engine load when operating); the name of the fuel supplier; Permittee shall keep records for each supplier (if multiple refueling operations with different suppliers are utilized); the sulfur content of the fuel; the method used to determine the sulfur content of the fuel (compliance may be shown by supplier’s receipt at refueling indicating % sulfur content); and the location of the fuel when the sample was drawn for analysis to determine the sulfur content of the fuel; specifically including whether the fuel was sampled as delivered to the emission sources at the RW facility or whether the sample was drawn from fuel in storage at the fuel supplier’s or fuel refiner’s facility or another location. If the fuel was not sampled as delivered, a statement that the sampling was performed according to either the single tank composite sampling procedure or the all-levels sampling procedure in ASTM D4057-88, “Standard Practice for Manual Sampling of Petroleum and Petroleum Products” and that no additions have been made to the supplier’s tank since sampling."",
      ""scope"": ""Engines on OCS sources"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(A)(3) and (4)"",
      ""related_domains"": [""fuel consumption"", ""emissions monitoring"", ""sulfur content""]
    },
    {
      ""type"": ""Recordkeeping"",
      ""requirement"": ""Records of the construction start date and operational phase start date."",
      ""scope"": ""Project timeline"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""project management""]
    },
    {
      ""type"": ""Recordkeeping"",
      ""requirement"": ""Records of the NOx and VOC emissions each operating day."",
      ""scope"": ""Emissions monitoring"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(A)(5)(i)"",
      ""related_domains"": [""emissions monitoring""]
    },
    {
      ""type"": ""Recordkeeping"",
      ""requirement"": ""Records of the daily rolling, 365-day total of NOx and VOC emissions."",
      ""scope"": ""Emissions monitoring"",
      ""numerical_value"": 365,
      ""unit"": ""days"",
      ""source"": ""Section IV(A)(5)(ii)"",
      ""related_domains"": [""emissions monitoring""]
    },
    {
      ""type"": ""Recordkeeping"",
      ""requirement"": ""Records of the date and time (rounded to the nearest hour) that any equipment, activity, or vessel is considered an OCS source, and associated date and time (rounded to the nearest hour) that any equipment, activity, or vessel ceases to be an OCS source."",
      ""scope"": ""OCS source activity"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""OCS regulations""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Massachusetts Department of Environmental Protection (MassDEP)"",
      ""jurisdiction"": ""Massachusetts, USA"",
      ""role"": ""Permitting authority, Emissions reporting oversight""
    }
  ]
}
```"
27,39,False,NO_RELEVANT_DATA_FOUND
27,40,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""24 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records documenting the make, model, maximum rated horsepower, engine displacement (L/cylinder), and manufacturing date of: engine(s) located on the OSS and WTG(s), all engines on vessels that meet the definition of an OCS source, and all engines on vessels servicing or associated with the OCS facility when those vessels are at the OCS facility, or en route to or from the OCS facility and are within 25 NM of the OCS facility’s centroid. This includes domestic and/or foreign-flagged vessels."",
      ""scope"": ""Engines on OSS, WTGs, and vessels within 25 NM of the OCS facility"",
      ""numerical_value"": 25,
      ""unit"": ""NM"",
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
      ""related_domains"": [""engine specifications"", ""vessel emissions""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the EPA-issued certificates of conformity (“COC”) or manufacturer’s certifications which demonstrate which tier standard each applicable OCS Generator Engine(s) on the OSS(s) and/or WTG(s) has been certified to meet."",
      ""scope"": ""OCS Generator Engines on OSS and WTGs"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
      ""related_domains"": [""engine emissions"", ""certification""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""A copy of the GCOP Plan for the facility."",
      ""scope"": ""Facility-wide"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
      ""related_domains"": [""operations and maintenance"", ""pollution prevention""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the EPA-issued COC for the Charybdis Vessel."",
      ""scope"": ""Charybdis Vessel"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
      ""related_domains"": [""vessel emissions"", ""certification""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the EPA-issued COC for engines on vessels while operating as OCS sources that satisfy the definition of a tugboat, towboat, push boat, crew and supply vessel, dredge, or barge and which do not meet definition of an “exempt vessel.”"",
      ""scope"": ""Specific vessel types operating as OCS sources"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
      ""related_domains"": [""vessel emissions"", ""certification""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the EPA-issued COC for applicable engines on U.S.- flagged vessels when operating as OCS source(s), and otherwise not subject to Section IV(C)(2)- (5)."",
      ""scope"": ""U.S.-flagged vessels operating as OCS sources"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
      ""related_domains"": [""vessel emissions"", ""certification""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the EIAPP certificate, issued by EPA, to document that the engine meets Annex VI NOx standards for each regulated diesel engine in U.S.-flagged vessels when operating as OCS source(s) within the ECA, and otherwise not subject to Section IV(C)(2)-(6). Ship operators must also maintain records on board regarding their compliance with the emission standards, fuels requirements, and other provisions of Annex VI."",
      ""scope"": ""U.S.-flagged vessels operating as OCS sources within the ECA"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Annex VI"",
      ""related_domains"": [""vessel emissions"", ""certification"", ""international regulations""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the IAPP certificate to document that the engine meets Annex VI NOx standards for each regulated diesel engine in foreign-flagged vessels when operating as OCS source(s) within the ECA, and otherwise not subject to Section IV(C)(2)-(6). Ship operators must also maintain records on board regarding their compliance with the emission standards, fuels requirements, and other provisions of Annex VI."",
      ""scope"": ""Foreign-flagged vessels operating as OCS sources within the ECA"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Annex VI"",
      ""related_domains"": [""vessel emissions"", ""certification"", ""international regulations""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority, Certification""
    }
  ]
}
```"
27,41,False,NO_RELEVANT_DATA_FOUND
27,42,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""25 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Records of SF6 user emissions (including the Decrease in SF6 Inventory, Acquisitions of SF6, Disbursements of SF6, and Net Increase in Total Nameplate Capacity of Equipment Operated)."",
      ""scope"": ""Operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(D)(6)"",
      ""related_domains"": [""emissions monitoring"", ""greenhouse gas emissions""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Records as required by NSPS IIII and NESHAP ZZZZ."",
      ""scope"": null,
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""NSPS IIII and NESHAP ZZZZ"",
      ""related_domains"": [""emissions monitoring"", ""air quality""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall notify the EPA, in writing, at least 30 days, but no more than 90 days, prior to locating the first OCS source within the WDA."",
      ""scope"": ""Construction"",
      ""numerical_value"": 30,
      ""unit"": ""days"",
      ""source"": ""40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A"",
      ""related_domains"": [""permitting"", ""notification""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall notify the EPA, in writing, at least 30 days prior to installing and/or operating an engine on each WTG and ESP. The notification shall include, for each engine, the make, model, maximum rated power output, engine displacement, and manufacturing date."",
      ""scope"": ""Construction/Operation"",
      ""numerical_value"": 30,
      ""unit"": ""days"",
      ""source"": ""40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A"",
      ""related_domains"": [""permitting"", ""notification"", ""technical specifications""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall provide written notification to the EPA at least 7 days prior to the first WTG entering first power."",
      ""scope"": ""Operation"",
      ""numerical_value"": 7,
      ""unit"": ""days"",
      ""source"": null,
      ""related_domains"": [""notification"", ""commissioning""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall provide written notification to the EPA when the construction phase ends before the last WTG produces commercial power."",
      ""scope"": ""Construction"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""notification"", ""project completion""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""When requested by the EPA, the Permittee shall furnish any information required by law which is needed to determine compliance with the permit."",
      ""scope"": ""Operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A"",
      ""related_domains"": [""compliance"", ""reporting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""If the Permittee becomes aware that relevant facts were not submitted or were incorrect in the permit application or in any report to the EPA, the Permittee shall, upon becoming aware of such facts or corrected information, promptly submit to the EPA such facts or corrected information."",
      ""scope"": ""Permitting/Operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A"",
      ""related_domains"": [""compliance"", ""reporting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall furnish to the EPA, within a reasonable time, any information that the EPA may request in writing to determine whether cause exists for modifying, revoking, reissuing, or terminating the permit, or to determine compliance with the permit."",
      ""scope"": ""Operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""compliance"", ""permitting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Upon request, the Permittee shall also furnish to the EPA copies of records that are required to be [maintained]."",
      ""scope"": ""Operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""record keeping"", ""compliance""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority, Environmental oversight, Enforcement agency""
    }
  ]
}
```"
27,43,False,NO_RELEVANT_DATA_FOUND
27,44,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""26 of 29"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICEs)."",
      ""scope"": ""Stationary Compression Ignition Internal Combustion Engines (CI ICEs)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 60 Subpart IIII (§§ 60.4200–60.4219, Table 1–Table 8)"",
      ""related_domains"": [""air quality"", ""engine emissions""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall comply with all applicable requirements of 40 C.F.R. Part 63 Subpart ZZZZ, National Emissions Standards for Hazardous Air Pollutants for Stationary Reciprocating Internal Combustion Engines (RICEs)."",
      ""scope"": ""Stationary Reciprocating Internal Combustion Engines (RICEs)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 63 Subpart ZZZZ (§§ 63.6580–63.6675, Table 1–Table 8, Appendix A to Subpart ZZZZ)"",
      ""related_domains"": [""air quality"", ""engine emissions"", ""hazardous air pollutants""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall report annually to the MassDEP, all information as required by the Source Registration/Emission Statement Form."",
      ""scope"": ""Emissions Reporting"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": [""emissions monitoring"", ""reporting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Responsible Official for the Permittee shall sign and submit a Source Registration to the MassDEP every year by May 1."",
      ""scope"": ""Source Registration"",
      ""numerical_value"": 1,
      ""unit"": ""May (Month)"",
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": [""permitting"", ""reporting""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall note therein any minor changes (under 310 CMR 7.02(2)(e), 7.03, 7.26, etc.), which did not require Plan Approval"",
      ""scope"": ""Minor Project Changes"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": [""permitting"", ""reporting"", ""project management""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The Permittee shall comply with all conditions contained in this permit."",
      ""scope"": ""General Permit Conditions"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""310 C.M.R. 7.01(3) and 7.02(3)(f) and 40 C.F.R. 55.6(a)(4)"",
      ""related_domains"": [""permitting"", ""compliance""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""The ability to construct an OCS source under this permit shall become invalid if construction is not commenced within 18 months after the effective date of this Permit (OCS-R1-05)."",
      ""scope"": ""Construction Commencement"",
      ""numerical_value"": 18,
      ""unit"": ""months"",
      ""source"": ""40 C.F.R. § 55.6(b)(4), 40 C.F.R. § 52.21(r)(2)"",
      ""related_domains"": [""permitting"", ""construction""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""MassDEP"",
      ""jurisdiction"": ""Massachusetts, USA"",
      ""role"": ""Permitting authority, Environmental oversight""
    },
    {
      ""entity_name"": ""EPA"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority, Enforcement agency""
    }
  ]
}
```"
27,45,False,NO_RELEVANT_DATA_FOUND
