model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gemini-1.5-pro,269,Offshore,487,22,Environmental,A preliminary 7 km radius exclusion zone for listed marine mammals and sea turtles must be established around each pile driving site.,Pile driving activities during construction,7.0,km,,marine mammal protection; sea turtle protection; noise mitigation,0.1055149225177154,0.0038205014380459,0.1989049215482029,0.0271317829457364,0.3888888888888889,28,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); turbine position y (partial); wind zone (partial); site name (partial); wind speed at 10m (partial),True,7.0 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,4.3,Offshore,87,26,Technical,"At least 30, but no more than 60, days prior to the completion of commissioning of the last WTG (i.e., that date by which every WTG in the Project is installed with potential for blade rotation), the Lessee must notify NORAD for RAM scheduling.",Commissioning of the last WTG,30,days,Section 4.3.1.1,radar interference mitigation; scheduling; communication,0.1054818792912272,0.009627955798721,0.1776473255005495,0.0327272727272727,0.417910447761194,54,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); end date (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial),True,30 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,1.2,Offshore,113,11,Technical,Resistance measurements must be performed with a calibrated ‘4-point measuring method’ instrument and all individual sub-connections must demonstrate resistances below 1 mΩ.,Blade lightning protection system connections,1.0,mΩ,,lightning protection; quality control; electrical safety,0.1054497444552969,0.0024850421297144,0.2097973702896488,0.027027027027027,0.3611111111111111,34,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); hurricane id (partial); geospatial id (partial),True,1.0 mΩ,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,250,20,Technical,"Inter-array and offshore export cables must be buried to a target depth of 3.3 to 6.6 feet (1 to 2 meters), and offshore export cables to a target depth of 3.3 to 9.8 feet (1 to 3 meters), not to exceed 13.1 feet (4 meters).",Installation phase of inter-array and offshore export cables.,13.1,feet,,cable installation; marine ecology,0.1052391699633189,0.0037872860123492,0.1507167095436333,0.0310077519379844,0.5230769230769231,33,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); installation,True,13.1 feet,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,264,Offshore,333,10,Spatial,"An additional $5 per acre, subject to a minimum of $450 for use of the entire affected area, if you hold a ROW grant that includes a site outside the corridor of a 200-foot width (61 meters), centered on the cable or pipeline. The affected area includes the areal extent of anchor chains, risers, and other devices associated with a site outside the corridor.",ROW grant,200.0,feet,,cable/pipeline corridor; spatial,0.1052247842639523,0.0060305999804785,0.1350926547476081,0.040590405904059,0.5416666666666666,57,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); torpedo testing area (partial); cable; min kilovolt (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,200.0 feet,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,5-86,Offshore,269,49,Environmental,Post construction monitoring surveys would occur between August 1st and October 31st within 24 months of the Project’s commercial operational date.,Post-construction monitoring,24.0,months,,environmental monitoring; post-construction monitoring,0.1049846893226942,0.0022486969090232,0.2154436187436299,0.0198412698412698,0.3548387096774194,29,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,24.0 months,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,B.1.3,Offshore,486,22,Reporting,Any observations concerning impacts on listed marine mammals or sea turtles must be transmitted to NMFS and BOEM within 48 hours.,"Sub-bottom sampling activities, Impact Reporting",48.0,hours,,impact reporting; marine mammal protection; sea turtle protection,0.1049286488719995,0.0029587084830194,0.1862706026815407,0.0268199233716475,0.425,30,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,48.0 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 58 of 93,Offshore,131,26,Environmental,"A PSO must monitor a protected species separation distance of 100 m for sea turtles and 500 m or greater for marine mammals visible at the surface, to ensure detection of that animal in time to take necessary measures to avoid striking the animal.",Vessel operations with a PSO around protected species,100,meters,,protected species; vessel operation; PSO; collision avoidance,0.1049265793089667,0.0038562989233663,0.1341313521718995,0.0490566037735849,0.5333333333333333,44,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); current time (partial); down time (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial),True,100 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,5.2.6.1 and 5.2.7,Offshore,104,26,Environmental,"Any occurrence of a dead or injured ESA-listed bird or bat in or within 1 mile of the lease area must be reported to BOEM, BSEE, and USFWS [...] no later than 72 hours after the sighting and, if practicable, the dead specimen will be carefully collected and preserved in the best possible state.",Lease area and within 1 mile,72,hours,,avian protection; wildlife management; environmental monitoring; impact assessment,0.1048441171251612,0.0074159678035671,0.1344462812943198,0.0474452554744525,0.5205479452054794,54,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); life cycle (partial); torpedo testing area (partial); cable; lease date (partial); number of turbines per row (partial),True,72 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,574,20,Environmental,"Noise produced by operational WTG is within the auditory hearing range for all marine mammals, but the potential for impacts is not likely to occur outside a relatively small radius surrounding the Project foundations.",Operational phase,0.6,miles,Tougaard et al. 2020,marine mammal protection; noise impact assessment,0.1048224046334222,0.006224421417,0.1501705247914488,0.0415094339622641,0.4897959183673469,61,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); impact assessment; number of turbines per row (partial),True,0.6 miles,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,5.13.7 - 5.13.8,Offshore,154,26,Environmental,"The Lessee must report any occurrence of at least 10 dead non-ESA-listed fish within established shutdown or monitoring zones to BOEM and to BSEE as soon as practicable, but no later than 24 hours after the sighting.","Project area, monitoring zones",10,fish,BOEM and BSEE regulations,environmental monitoring; marine life protection,0.1047457618879154,0.0039943299823161,0.1391126320698313,0.044776119402985,0.5245901639344263,55,outer continental shelf a (partial); regulation; cut in wind speed (partial); zone; caribbean fishery management council (partial); life cycle (partial); torpedo testing area (partial); cable; down time (partial); number of turbines per row (partial),True,10 fish,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,2.17,Offshore,62,26,Technical,"Inspections must occur within 1 year following completion of the initial post-installation inspection, and every 3 years thereafter.","Interarray and export cables, post-installation phase.",1,year,Section 2.17,cable monitoring; infrastructure integrity,0.1047373806176116,0.0035638975712005,0.2014777427942656,0.0231660231660231,0.3823529411764705,29,outer continental shelf a (partial); cut in wind speed (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial),True,1 year,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,NSW-REG-2023-001,Offshore,249,22,Safety,Emergency response vessels must be stationed within 30 minutes of any operational wind farm.,Offshore wind farms in EU territorial waters,30,minutes,European Maritime Safety Agency (EMSA),safety; operational,0.1047279257682759,0.0069170481969984,0.1861290438023213,0.0237154150197628,0.4137931034482758,54,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,30 minutes,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 44 of 93,Offshore,105,26,Environmental,"BOEM, BSEE, and USFWS will review the Compensatory Mitigation Plan and provide any comments on the plan to the Lessee within 60 days of its submittal.","Pre-Commissioning, Avian Protection",60,days,,avian protection; compensatory mitigation; environmental impact assessment,0.1047163312902486,0.0024052741105842,0.187605647244958,0.023076923076923,0.4285714285714285,40,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,60 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,,Offshore,138,29,Environmental,All OCS sources located within 25 nm of States’ seaward boundaries must satisfy the same air permitting requirements as would be applicable if the source were located in the corresponding onshore area.,Outer Continental Shelf (OCS) sources within 25 nautical miles of state seaward boundaries,25.0,nm,40 CFR Part 55,air quality; emissions permitting,0.1045820974341005,0.0037969305178115,0.1842209055594687,0.0260223048327137,0.4259259259259259,33,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); torpedo testing area (partial); cable; outer continental shelf name (partial); number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial),True,25.0 nm,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,§ 585,Offshore,294,10,Jurisdictional,"Within 45 days after you receive the lease copies, you must pay the first 12 months' rent, as required in § 585.503.",Offshore wind lease,45.0,days,§ 585.232(a),Financial,0.104542269920361,0.0055236377794278,0.230692716028633,0.015625,0.3,35,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial),True,45.0 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWF-REG-2023-004,Offshore,242,22,Environmental,Wind turbines must maintain a minimum distance of 1 km from known marine mammal migratory routes.,North Sea offshore wind zones,1,km,North Sea Offshore Wind Authority (NSOWA),environmental; wildlife protection,0.1045002526215907,0.008141522161459,0.1143605329534646,0.0443548387096774,0.5806451612903226,59,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial); life cycle (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,269,Offshore,487,23,Environmental,A preliminary 7 km radius exclusion zone for listed marine mammals and sea turtles must be established around each pile driving site in order to reduce the potential for impacts to these species.,Pile driving sites,7,km,,marine mammal protection; sea turtle conservation; environmental impact assessment,0.1044559208064992,0.0046813083432879,0.1518730273793725,0.0459770114942528,0.4782608695652174,39,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; impact assessment; min depth (partial); min kilovolt (partial); turbine position y (partial); wind zone (partial); site name (partial),True,7 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,,Offshore,22,40,Environmental,LOA Holder must submit a Passive Acoustic Monitoring Plan (PAM Plan) to NMFS Office of Protected Resources for review and approval at least 180 days prior to the planned start of foundation installation activities (impact pile driving) and abide by the Plan if approved.,Foundation installation (impact pile driving),180.0,days,NMFS Office of Protected Resources,marine mammal protection; passive acoustic monitoring,0.1044431597611256,0.0036562816029751,0.1381024054519463,0.0454545454545454,0.5245901639344263,44,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); foundation; impact assessment (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); installation,True,180.0 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,§ 585.434,Offshore,319,10,Technical,"Within 2 years following termination of a lease or grant, you must remove or dispose of all facilities, installations, and other devices permanently or temporarily attached to the seabed on the OCS in accordance with a plan approved by BOEM under subpart F of this part or an application approved by BSEE under part 285, subpart I of this title.",Outer Continental Shelf (OCS),2.0,years,BOEM regulations,decommissioning; marine infrastructure; regulatory compliance,0.1043591412736895,0.0038626954599407,0.169156417601753,0.0353356890459364,0.45,51,sea depth (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); min depth (partial); outer continental shelf name (partial); min kilovolt (partial); lease date (partial),True,2.0 years,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,5-43,Offshore,244,48,Environmental,Induced electrical fields at 3.3 feet (1 meter) above seabed for adults between 3.3 and 6 feet (1 and 1.8 meters) length must be < 0.47 mV/m.,"Ocean Wind 1 Offshore Wind Farm, impact on EFH finfish species and their prey organisms, specifically adults between 3.3 and 6 feet in length, near seabed (3.3 feet/1 meter above)",0.47,mV/m,,environmental impact assessment; marine life protection; electromagnetic fields,0.1043344085271737,0.0068558048887129,0.1671252303402907,0.0449438202247191,0.4246575342465753,48,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment; life cycle (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,0.47 mV/m,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,Section 328 of the CAAA 1990,Offshore,137,23,Environmental,Emissions from vessels that are servicing or associated with the operations of OCS facilities must be counted as direct emissions from the OCS source when those vessels are at the source or en route to or from the source when within 25 nm of the source.,Outer Continental Shelf (OCS) facilities and vessels servicing them within 25 nautical miles.,25,nm,Section 328 of the CAAA 1990; 40 CFR Part 55,air quality management; emissions regulation,0.1043202091508523,0.0032265344258662,0.1615341743827079,0.0328467153284671,0.48,33,outer continental shelf a (partial); regulation; cut in wind speed (partial); caribbean fishery management council (partial); outer continental shelf name (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,25 nm,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,272,Offshore,493,22,Environmental,Any observed takes of listed marine mammals or sea turtles resulting in injury or mortality must be immediately (within 24 hours) reported to NMFS and BOEM.,"Construction phase, Impact on marine mammals and sea turtles",24.0,hours,,environmental impact assessment; marine mammal protection; sea turtle protection; incident reporting,0.1042499686937008,0.0033866384856126,0.1699303075519588,0.034090909090909,0.4509803921568627,43,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial),True,24.0 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,163,Offshore,231,10,Technical,"Within 60 days after you remove a facility, you must verify to BSEE that you have cleared the site.",Decommissioning of offshore facilities,60.0,days,§ 285.910(b),decommissioning; site clearance; reporting,0.1040397007431962,0.0032433617427636,0.2219268050998724,0.01953125,0.3225806451612903,24,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); site name (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); landing site (partial),True,60.0 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,2.21,Offshore,67,26,Safety,"At a minimum, post-storm event inspections must be conducted for each OSS, met tower, and 10% of the WTGs including associated scour protection, following each storm where any condition(s) exceeds the one-half the design return period.","Offshore wind farm OSS, met tower, WTGs, and scour protection",10,%,BSEE,storm damage assessment; structural integrity; maintenance,0.1040050580012664,0.0064615009239435,0.1499135548936703,0.0449438202247191,0.4745762711864407,57,tower cost (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment (partial); design; min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,10 %,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,,Offshore,26,40,Environmental,PAM must also be conducted for at least 60 minutes and the zone must be acoustically cleared during this time.,Marine mammal protection during UXO/MEC detonation,60.0,minutes,,marine mammal protection; underwater noise mitigation; passive acoustic monitoring,0.1039798570178344,0.0035812491047873,0.2092633920252657,0.0231660231660231,0.3513513513513513,33,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); current time (partial); down time (partial); min kilovolt (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,60.0 minutes,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,50 CFR 217.264(a)(3),Offshore,5,40,Environmental,The marine mammal monitoring team must monitor these systems no less than every 4 hours.,Monitoring systems,4.0,hours,50 CFR 217.264(a)(3),marine mammal monitoring; environmental impact assessment,0.1038339383683146,0.0024508381870951,0.1963367797450537,0.0197628458498023,0.4,16,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; turbine position y (partial); distance to substation (partial); distance to population center (partial); impact type (partial); power monitoring (partial); impact area uri (partial),True,4.0 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,DOC-2023-001,Offshore,112,20,Environmental,Turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,North Sea offshore wind farms,1,km,EU Directive 2022/114,Wildlife protection; Spatial planning,0.1038264638018122,0.0052083810821005,0.1369708650570672,0.044,0.5185185185185185,59,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); turbine status (partial); min depth (partial); life cycle (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,6-13,Offshore,271,48,Environmental,Intake velocity should be limited to less than 0.5 ft/sec.,Intake Screens on Pump Intakes for Inshore Hydraulic Dredges,0.5,ft/sec,,fisheries management; environmental impact assessment,0.1037243070453041,0.0022311446567867,0.2088585241453054,0.0156862745098039,0.3703703703703703,21,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; caribbean fishery management council (partial); turbine position y (partial); distance to substation (partial); gulf of mexico fishery management council (partial); distance to population center (partial); essential fish habitat (partial); impact type (partial),True,0.5 ft/sec,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,30 CFR 585.910,Offshore,180,22,Environmental,"Upon decommissioning and removal, the equivalent area would be disturbed by severing the pile foundation legs at least 15 ft (4.5 m) below the mudline.","Decommissioning phase, pile foundation legs",15,feet,30 CFR 585.910,environmental impact assessment; benthic habitat disturbance,0.1036770404771023,0.0035191595952229,0.1907681617341238,0.0228136882129277,0.4047619047619047,26,outer continental shelf a (partial); cut in wind speed (partial); foundation; impact assessment; torpedo testing area (partial); power line id (partial); turbine position y (partial); power line (partial); wind speed at 10m (partial); missile testing area (partial),True,15 feet,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,266,Offshore,480,22,Safety,Sightings of injured or dead marine mammals and sea turtles must be reported to the NOAA Fisheries Northeast Region’s Stranding Hotline at 800-900-3622.,"Offshore operations, Vessel operations",8009003622.0,,NOAA Fisheries Northeast Region,protected species; marine mammals; sea turtles; incident reporting,0.1035868660574712,0.0026879059277656,0.1608271259829737,0.0387596899224806,0.4651162790697674,42,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); power line (partial); wind speed at 10m (partial); distance to substation (partial),True,8009003622.0,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,4.4.1,Offshore,89,26,Technical,"The Lessee must provide all information necessary for evaluation of the potential submarine power cables, data cables, and acoustic monitoring devices to be used in the Project to osd.dod-siting-clearinghouse for a 180-day review.",Project evaluation phase,180,days,Section 4.4.1,data transmission; acoustic monitoring,0.1035025597393061,0.002448369734255,0.1812768337351224,0.0264150943396226,0.4285714285714285,46,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); power; cable; number of turbines per row (partial); power line id (partial); turbine position y (partial); cable type (partial),True,180 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,332,Offshore,602,23,Safety,"""all vessels 65 feet in length or greater operating in the November 1 – April 30 time frame must operate at speeds less than 10 knots.""",Vessel operations within the wind farm area,65.0,feet,BOEM (Appendix B of the EA),vessel safety; marine wildlife protection,0.1034714791463255,0.0074613637781139,0.1353366735871485,0.0494296577946768,0.5,63,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); end date (partial); caribbean fishery management council (partial); life cycle (partial); torpedo testing area (partial); current time (partial); down time (partial),True,65.0 feet,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,EWEA-2023-OSTD,Offshore,85,49,Safety,Minimum 500m exclusion zone required during turbine installation operations,UK territorial waters,500,meters,UK Maritime and Coastguard Agency,maritime safety; operations,0.1034688924472909,0.0053233650789966,0.1813912096938096,0.0203252032520325,0.4285714285714285,48,outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial),True,500 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,266,10,Jurisdictional,Eligible State means a coastal State having a coastline (measured from the nearest point) no more than 15 miles from the geographic center of a qualified project area.,Geographic eligibility for coastal states.,15.0,miles,,geographic eligibility; coastal management,0.103460365636476,0.003235862775578,0.1906738007909572,0.0274509803921568,0.3947368421052631,33,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); torpedo testing area (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); power line (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial),True,15.0 miles,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,,Offshore,505,22,Environmental,"When any new exclusion zone is established during pile driving, an additional buffer area extending out of the 160 dB zone must be included.",Offshore wind farm pile driving,160.0,dB,BOEM,marine species protection; noise pollution; pile driving,0.1033553249182299,0.0071120009569871,0.1638639106136123,0.0424710424710424,0.4285714285714285,56,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); end date (partial); caribbean fishery management council (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial),True,160.0 dB,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 52 of 93,Offshore,120,26,Environmental,"If marine mammals are sighted in the area within 15 minutes before deploying gear and are considered by survey staff to be at risk of interaction with the research gear, then the sampling station must be either moved or canceled, or the activity must be suspended, until there are no marine mammal sightings within 1,852 m of sampling location for 15 minutes.",Fisheries monitoring surveys,1852,m,,marine mammal protection; environmental protection,0.1033319028831598,0.002761202597091,0.1616900155875095,0.0324909747292418,0.4722222222222222,55,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); min depth (partial); torpedo testing area (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial),True,1852 m,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,5.2.6.1 and 5.2.7,Offshore,104,26,Technical,"Within 5 years of the commissioning of the first WTG and every 5 years thereafter for the operational life of the Project, the Lessee must provide BOEM with a review of best available scientific and commercial data on technologies and methods that have been implemented or are being studied to reduce or minimize bird collisions at WTGs.",Offshore wind farm project,5,years,BOEM,Technical; Environmental,0.103297538801139,0.0069462128078367,0.1574782735917434,0.03971119133574,0.4533333333333333,71,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial),True,5 years,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,BOEM-2023-005,Offshore,760,20,Technical,Wind turbine foundations must be designed to withstand a 100-year storm event with a 3.0 safety factor,All offshore installations in North Atlantic region,3.0,safety factor,IEC 61400-3 Offshore Wind Turbines,technical; safety,0.103259380827116,0.0092618513755502,0.1095001004866366,0.047808764940239,0.5714285714285714,65,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); design; number of turbines per row (partial); turbine position y (partial),True,3.0 safety factor,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,266,Offshore,335,10,Financial,"You meet the financial assurance requirements under this subpart if your designated lease operator provides a $100,000 minimum, lease-specific bond or other approved financial assurance that guarantees compliance with all terms and conditions of the lease.",Commercial lease for offshore wind energy projects,100000.0,USD,§ 585.515 (b),financial assurance; lease agreement; lease operator,0.1032557792797683,0.0068032821875167,0.2077084709035727,0.0183823529411764,0.3454545454545454,56,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); design; min depth (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial); power line id (partial),True,100000.0 USD,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,44,40,Environmental,"At least one PSO must be on active duty monitoring during HRG surveys conducted during daylight (i.e., from 30 minutes prior to civil sunrise through 30 minutes following civil sunset) and at least two PSOs must be on activity duty monitoring during HRG surveys conducted at night.",Offshore wind farm site surveys,"[1, 2]",PSOs,Offshore Wind Farm Regulations,Environmental; Safety,0.103170930744485,0.0055239840017746,0.2104454059598998,0.0224719101123595,0.3333333333333333,50,wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); farm power output (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,"[1, 2] PSOs",comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWF-2023-001,Offshore,160,23,Environmental,All wind turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine organism passage,Turbine foundations in North Atlantic waters,25,meters,Marine Renewable Energy Act (2022),environmental; structural,0.1031363501683886,0.0058636797337001,0.1506273323449333,0.03515625,0.4857142857142857,56,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); min depth (partial); min kilovolt (partial),True,25 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,,Offshore,30,40,Environmental,PSOs [must] monitor the clearance zone(s) for 30 minutes prior to the initiation of ramp-up or activation (pre-start clearance).,Offshore wind farm operation (ramp-up procedures for acoustic sources),30.0,minutes,,marine mammal protection; acoustic impact mitigation,0.1030778397276194,0.0052611443539213,0.1423819550598438,0.0348837209302325,0.5128205128205128,50,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); impact assessment (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); wind zone (partial),True,30.0 minutes,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,"30 CFR 285, 30 CFR 585, 30 CFR 586",Offshore,138,10,Technical,"CVA conducts independent assessment of the facility design and submits copies of all reports/certifications to lessee or grant holder and BSEE - interim reports if required, in format specified.",Facility design assessment,100.0,hours,30 CFR 285,structural integrity; regulatory compliance,0.1030624901099705,0.0027622196203458,0.1912581653002548,0.0229007633587786,0.4,25,outer continental shelf a (partial); cut in wind speed (partial); impact assessment (partial); end date (partial); design; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,100.0 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
