model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gemini-1.5-pro,Page 44 of 93,Offshore,105,26,Environmental,"At least 180 days prior to the start of commissioning of the first WTG, the Lessee must distribute a Compensatory Mitigation Plan for piping plovers, red knot, and roseate tern to BOEM, BSEE, and USFWS for review and comment.","Pre-Commissioning, Avian Protection",180,days,,avian protection; compensatory mitigation; environmental impact assessment,0.1055366046239583,0.0052705586395156,0.1651455646290116,0.0413533834586466,0.4561403508771929,59,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial),True,180 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,4.3,Offshore,87,26,Technical,"At least 30, but no more than 60, days prior to the completion of commissioning of the last WTG (i.e., that date by which every WTG in the Project is installed with potential for blade rotation), the Lessee must notify NORAD for RAM scheduling.",Commissioning of the last WTG,30,days,Section 4.3.1.1,radar interference mitigation; scheduling; communication,0.1054818792912272,0.009627955798721,0.1776473255005495,0.0327272727272727,0.417910447761194,54,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); end date (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial),True,30 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 58 of 93,Offshore,131,26,Environmental,"A PSO must monitor a protected species separation distance of 100 m for sea turtles and 500 m or greater for marine mammals visible at the surface, to ensure detection of that animal in time to take necessary measures to avoid striking the animal.",Vessel operations with a PSO around protected species,100,meters,,protected species; vessel operation; PSO; collision avoidance,0.1049265793089667,0.0038562989233663,0.1341313521718995,0.0490566037735849,0.5333333333333333,44,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); current time (partial); down time (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial),True,100 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,5.2.6.1 and 5.2.7,Offshore,104,26,Environmental,"Any occurrence of a dead or injured ESA-listed bird or bat in or within 1 mile of the lease area must be reported to BOEM, BSEE, and USFWS [...] no later than 72 hours after the sighting and, if practicable, the dead specimen will be carefully collected and preserved in the best possible state.",Lease area and within 1 mile,72,hours,,avian protection; wildlife management; environmental monitoring; impact assessment,0.1048441171251612,0.0074159678035671,0.1344462812943198,0.0474452554744525,0.5205479452054794,54,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); life cycle (partial); torpedo testing area (partial); cable; lease date (partial); number of turbines per row (partial),True,72 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,5.13.7 - 5.13.8,Offshore,154,26,Environmental,"The Lessee must report any occurrence of at least 10 dead non-ESA-listed fish within established shutdown or monitoring zones to BOEM and to BSEE as soon as practicable, but no later than 24 hours after the sighting.","Project area, monitoring zones",10,fish,BOEM and BSEE regulations,environmental monitoring; marine life protection,0.1047457618879154,0.0039943299823161,0.1391126320698313,0.044776119402985,0.5245901639344263,55,outer continental shelf a (partial); regulation; cut in wind speed (partial); zone; caribbean fishery management council (partial); life cycle (partial); torpedo testing area (partial); cable; down time (partial); number of turbines per row (partial),True,10 fish,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,2.17,Offshore,62,26,Technical,"Inspections must occur within 1 year following completion of the initial post-installation inspection, and every 3 years thereafter.","Interarray and export cables, post-installation phase.",1,year,Section 2.17,cable monitoring; infrastructure integrity,0.1047373806176116,0.0035638975712005,0.2014777427942656,0.0231660231660231,0.3823529411764705,29,outer continental shelf a (partial); cut in wind speed (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial),True,1 year,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 44 of 93,Offshore,105,26,Environmental,"BOEM, BSEE, and USFWS will review the Compensatory Mitigation Plan and provide any comments on the plan to the Lessee within 60 days of its submittal.","Pre-Commissioning, Avian Protection",60,days,,avian protection; compensatory mitigation; environmental impact assessment,0.1047163312902486,0.0024052741105842,0.187605647244958,0.023076923076923,0.4285714285714285,40,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,60 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,2.21,Offshore,67,26,Safety,"At a minimum, post-storm event inspections must be conducted for each OSS, met tower, and 10% of the WTGs including associated scour protection, following each storm where any condition(s) exceeds the one-half the design return period.","Offshore wind farm OSS, met tower, WTGs, and scour protection",10,%,BSEE,storm damage assessment; structural integrity; maintenance,0.1040050580012664,0.0064615009239435,0.1499135548936703,0.0449438202247191,0.4745762711864407,57,tower cost (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment (partial); design; min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,10 %,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,4.4.1,Offshore,89,26,Technical,"The Lessee must provide all information necessary for evaluation of the potential submarine power cables, data cables, and acoustic monitoring devices to be used in the Project to osd.dod-siting-clearinghouse for a 180-day review.",Project evaluation phase,180,days,Section 4.4.1,data transmission; acoustic monitoring,0.1035025597393061,0.002448369734255,0.1812768337351224,0.0264150943396226,0.4285714285714285,46,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); power; cable; number of turbines per row (partial); power line id (partial); turbine position y (partial); cable type (partial),True,180 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 52 of 93,Offshore,120,26,Environmental,"If marine mammals are sighted in the area within 15 minutes before deploying gear and are considered by survey staff to be at risk of interaction with the research gear, then the sampling station must be either moved or canceled, or the activity must be suspended, until there are no marine mammal sightings within 1,852 m of sampling location for 15 minutes.",Fisheries monitoring surveys,1852,m,,marine mammal protection; environmental protection,0.1033319028831598,0.002761202597091,0.1616900155875095,0.0324909747292418,0.4722222222222222,55,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); min depth (partial); torpedo testing area (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial),True,1852 m,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,5.2.6.1 and 5.2.7,Offshore,104,26,Technical,"Within 5 years of the commissioning of the first WTG and every 5 years thereafter for the operational life of the Project, the Lessee must provide BOEM with a review of best available scientific and commercial data on technologies and methods that have been implemented or are being studied to reduce or minimize bird collisions at WTGs.",Offshore wind farm project,5,years,BOEM,Technical; Environmental,0.103297538801139,0.0069462128078367,0.1574782735917434,0.03971119133574,0.4533333333333333,71,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial),True,5 years,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 66 of 93,Offshore,144,26,Environmental,"At least three visual PSOs must be stationed on the pile driving vessel and at least three visual PSOs must be stationed on each of the two secondary, PSO-dedicated vessels.",Foundation installation (pile driving),3,PSOs,,marine mammal protection; sea turtle protection; environmental monitoring,0.1029629665488126,0.0024712852831756,0.1902936293305958,0.03125,0.3863636363636363,26,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); foundation; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial),True,3 PSOs,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,,Offshore,65,26,Technical,The Lessee must provide BOEM and BSEE with a foundation scour monitoring report within 90 days of completing each foundation scour inspection.,Reporting,90,days,,reporting; scour protection,0.1028380674273444,0.0021436516208302,0.2166604427135481,0.0236220472440944,0.3225806451612903,38,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); foundation; caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,90 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 52 of 93,Offshore,120,26,Environmental,"If marine mammals are sighted in the area within 15 minutes before deploying gear and are considered by survey staff to be at risk of interaction with the research gear, then the sampling station must be either moved or canceled, or the activity must be suspended, until there are no marine mammal sightings within 1 nmi (1,852 m) of sampling location for 15 minutes.",Fisheries monitoring surveys,1,nmi,,marine mammal protection; environmental protection,0.1028311885405609,0.0027304571225384,0.1598896275012112,0.0323741007194244,0.4729729729729729,55,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); min depth (partial); torpedo testing area (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial),True,1 nmi,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,5.6.6,Offshore,127,26,Environmental,"The Lessee must notify BOEM, BSEE, and NMFS GARFO-PRD via email within 24 hours of any interaction with a sea turtle or sturgeon.",Operational phase,24,hours,,marine wildlife protection; environmental impact assessment,0.1027889495521364,0.0036340397736708,0.1769092846003995,0.0386100386100386,0.4054054054054054,31,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; caribbean fishery management council (partial); life cycle (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial),True,24 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 67 of 93,Offshore,146,26,Environmental,The Lessee must report to BOEM and BSEE within 24 hours of confirmation any take of an ESA-listed species.,Take of ESA-listed species,24,hours,,protected species; environmental impact assessment; reporting,0.1020307415405981,0.0032970918065386,0.1691854978330541,0.0275590551181102,0.4444444444444444,32,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,24 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 15 of 93,Offshore,57,26,Technical,Oiling probabilities and minimum travel times must be calculated for exposure threshold concentrations reaching 10 g/m^2.,Oil spill modeling,10,g/m^2,,environmental impact assessment; oil spill response,0.1018952296412522,0.0014168366865633,0.1897365483752825,0.0077519379844961,0.4285714285714285,25,outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); impact assessment; min depth (partial); current time (partial); down time (partial); min kilovolt (partial); wind speed at 10m (partial); time,True,10 g/m^2,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 55 of 93,Offshore,126,26,Technical,The Lessee must commence trawl operations as soon as possible once the vessel arrives on station; the target tow time must be limited to 20 minutes.,Trawl survey operations,20,minutes,,survey methodology; environmental impact assessment,0.1016970117370381,0.0030940265359393,0.1790373589395399,0.0194552529182879,0.4285714285714285,32,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial),True,20 minutes,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,"2.24.2, 2.25, 2.25.1",Offshore,79,26,Technical,"The Lessee must provide BSEE, BOEM, and the USCG with a construction status update every 2 weeks during months in which installation activities are ongoing.",Installation activities.,2,weeks,BOEM and BSEE regulations,construction monitoring; project management,0.1014069205504652,0.0040793757082646,0.1603969147500566,0.0310077519379844,0.4545454545454545,55,outer continental shelf a (partial); regulation; cut in wind speed (partial); lease id (partial); turbine status (partial); end date (partial); status; caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial),True,2 weeks,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,18,26,Spatial,"The selected alternative will allow for the construction, operation, maintenance, and eventual decommissioning of an offshore wind energy facility (the Project) consisting of up to 114 WTGs and up to 4 OSSs on the OCS offshore Maryland within Lease Area OCS-A 0490, with transmission cables making landfall at 3Rs Beach, Delaware.","Offshore wind energy facility in Lease Area OCS-A 0490 offshore Maryland, with transmission cables making landfall in Delaware",114,Wind Turbine Generators (WTGs),Department of the Interior (DOI) decision,"Spatial, Technical",0.1012627212595383,0.0066054187955256,0.1243234144318778,0.0441176470588235,0.525,71,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); torpedo testing area (partial); cable; lease date (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,114 Wind Turbine Generators (WTGs),comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 30 of 93,Offshore,83,26,Safety,The Lessee must include a shutdown procedure in its Emergency Response Procedure and test the shutdown capability (functioning) of at least one WTG within the lease area at least annually.,"Lease area, WTG operation",1,,BSEE,safety; emergency response; operations,0.1007270140276262,0.0113909613233686,0.1352311367432486,0.0393700787401574,0.4772727272727273,66,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); torpedo testing area (partial); down time (partial); lease date (partial),True,1,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,2.27.1.6 - 3.1.1,Offshore,81,26,Safety,"No sooner than 180 days and no less than 60 days before foundation installation, the Lessee must file an application with the Commander of the Fifth Coast Guard District to establish Private Aids to Navigation (PATON).",Foundation installation phase.,180,days,33 C.F.R. Part 66,navigational safety,0.1004640263143866,0.0022820783685162,0.1969240575727095,0.0148698884758364,0.375,33,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); foundation; number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); installation; distance to substation (partial),True,180 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,79,26,Technical,"Every 2 weeks during months in which installation activities are ongoing, the Lessee must provide BSEE, BOEM, and the USCG with a construction status update and any changes to the schedule or process described in the plan required by Section 3.2.1 (Installation Schedule).",Offshore wind farm construction activities,2,weeks,Section 2.25,Technical; Jurisdictional,0.10005527094222,0.0051453043518368,0.1601538960310947,0.0330882352941176,0.4333333333333333,63,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); turbine status (partial); end date (partial); status; caribbean fishery management council (partial); lease date (partial),True,2 weeks,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,Page 34 of 93,Offshore,88,26,Safety,"At least 30, but no more than 60, days prior to the completion of commissioning of the last WTG, the Lessee must contribute funds in the amount of $80,000 to NORAD toward the execution of the RAM.",Offshore wind farm construction and commissioning,80000,USD,,radar mitigation; aviation safety,0.0998439330650511,0.0065524048653812,0.17581375649884,0.0263157894736842,0.392156862745098,48,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); turbine status (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,80000 USD,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,88 of 93,Offshore,179,26,Environmental,"The Lessee must submit the framework (if required) to BOEM, and the Federal Land Manager or National Park Service Representative for the impacted Class I area within 180 days of COP approval, or on a schedule agreed to by the Lessee, BOEM, and the applicable Federal Land Manager or National Park Service representative for the impacted Class I area.",Brigantine Wilderness Area,180,days,,reporting; environmental impact assessment,0.0993931596665609,0.0049297514270638,0.1424326976053634,0.0334572490706319,0.48,43,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; caribbean fishery management council (partial); torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial),True,180 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,5.2.4.3 and 5.2.4.4,Offshore,101,26,Technical,"Within 30 business days of submitting the annual monitoring report, the Lessee must meet with BOEM, BSEE, and USFWS to discuss the monitoring results.",Operational phase,30,business days,,monitoring; regulatory compliance,0.0993919780681149,0.0018415682588538,0.1982842137508882,0.0193798449612403,0.3529411764705882,28,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); operational event (partial),True,30 business days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,130,26,Safety,"Regardless of vessel size, vessel operators must reduce vessel speed to 10 knots (18.5 mph) or less while operating in any Seasonal Management Area (SMA) and Dynamic Management Area (DMA) or Slow Zone or North Atlantic right whales (NARWs), unless the vessel is operating in a designated DMA or Slow Zone where right whales have not been detected and it is not reasonable to expect the presence of NARWs (e.g., Long Island Sound, shallow harbors).","Vessel operations within specific zones (SMA, DMA, Slow Zone) relevant to North Atlantic right whale protection",10,knots,,vessel speed restriction; North Atlantic right whale protection; navigation safety,0.0993507748338539,0.0053894479614432,0.1366290064766098,0.0454545454545454,0.4711538461538461,51,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; caribbean fishery management council (partial); design; torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,10 knots,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,2.21,Offshore,67,26,Safety,"Post-storm event inspections must be conducted for each OSS, met tower, and 10% of the WTGs including associated scour protection, following each storm where any condition(s) exceeds the one-half the design return period.","OSS, met tower, and WTGs.",10,%,BSEE,structural integrity; storm impact assessment,0.0993152033213922,0.0048776624183367,0.1510880083500032,0.030188679245283,0.46,38,tower cost (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; design; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,10 %,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,Page 18 of 93,Offshore,62,26,Technical,The Lessee must notify BSEE within 30 days if monitoring systems detect changes that exceed thresholds of the cable design associated with the chosen monitoring technique.,Interarray and export cables,30,days,,cable monitoring; alert notification; threshold exceedance,0.0989129342098433,0.0034823541524771,0.1861691236216453,0.0191570881226053,0.3783783783783784,29,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); design; cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial),True,30 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,2.17,Offshore,62,26,Technical,The Lessee must provide BSEE and BOEM with a cable monitoring report within 90 days following each inspection.,"Interarray and export cables, reporting phase.",90,days,Section 2.17,reporting; cable monitoring,0.0984166165182439,0.0032688330621309,0.1844434050577658,0.0231660231660231,0.3714285714285714,36,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); cable; number of turbines per row (partial); power line id (partial); turbine position y (partial); cable type (partial); distance to substation (partial),True,90 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,2.16,Offshore,61,26,Jurisdictional,"The Lessee must provide final cable crossing agreements for each active, in-service submarine cable or other types of in-use infrastructure to BOEM at least 60 business days before seabed preparation activities which occur within 500 m of such infrastructure.","Seabed preparation activities within 500 m of active, in-service submarine cables or other in-use infrastructure.",60,business days,BOEM regulations,infrastructure management; marine spatial planning,0.0975369577265437,0.0033675241700533,0.1608066670352482,0.037037037037037,0.4054054054054054,56,sea depth (partial); outer continental shelf a (partial); restricted type (partial); regulation; cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); cable; number of turbines per row (partial); power line id (partial),True,60 business days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,2.16,Offshore,61,26,Technical,"If the Lessee concludes that it will be unable to reach a cable crossing agreement, the Lessee must inform BOEM as soon as possible, and no later than 60 business days before seabed preparation activities which occur within 500 m of the in-use infrastructure, including boulder clearance.",Submarine cable crossings within 500m of existing infrastructure,60,business days,BOEM (2.16.1),cable laying; subsea infrastructure; dispute resolution,0.0975170806737342,0.002771981337229,0.189488388590237,0.0244755244755244,0.3466666666666667,33,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial),True,60 business days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,5.2.6.1 and 5.2.7,Offshore,104,26,Environmental,"Any occurrence of a dead or injured ESA-listed bird or bat in or within 1 mile of the lease area must be reported to BOEM, BSEE, and USFWS as soon as practicable, no later than 72 hours after the sighting.","Lease area, operational phase",1,mile,"BOEM, BSEE, USFWS",avian protection; environmental impact assessment,0.0973519914044799,0.0065422411562492,0.1272318650202555,0.0408921933085501,0.4838709677419355,53,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); torpedo testing area (partial); cable; lease date (partial); number of turbines per row (partial); turbine position y (partial),True,1 mile,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,Page 44,Offshore,105,26,Environmental,"At least 180 days prior to the start of commissioning of the first WTG, the Lessee must distribute a Compensatory Mitigation Plan for piping plovers, red knot, and roseate tern to BOEM, BSEE, and USFWS for review and comment.",Commissioning phase of the first WTG.,180,days,USFWS BiOp Term and Condition 1b,avian protection; environmental impact assessment,0.0973418088295167,0.0076215163579499,0.1307247434899623,0.0446096654275092,0.4615384615384615,60,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial),True,180 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,Page 30 of 93,Offshore,83,26,Spatial,The Lessee must not adjust approved structure locations in a way that narrows any linear rows and columns oriented north – south to less than 1 nautical miles (nmi) or east to west to less than 0.76 nmi.,Construction phase,1,nmi,BSEE regulations,spatial planning; construction management,0.0972645831023741,0.0017613296651683,0.1528805419283068,0.0300751879699248,0.4468085106382978,32,outer continental shelf a (partial); regulation; cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); power line (partial); wind speed at 10m (partial); distance to substation (partial),True,1 nmi,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,130,26,Safety,"PSOs and PAM operators must be on watch for no more than a maximum of 4 consecutive hours, followed by a break of at least 2 hours between watches.",Offshore wind farm construction and operation,4,hours,,personnel safety; protected species observation,0.0970543410039872,0.0040826736240138,0.162115543346285,0.026615969581749,0.4146341463414634,48,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); max vtip (partial); wind speed at 10m (partial); distance to substation (partial),True,4 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,5.2.4,Offshore,100,26,Environmental,The Lessee must submit a comprehensive report after each full year of post-construction monitoring.,Post-construction phase,12,months,ABPCMP,environmental impact assessment; reporting,0.0968387672914734,0.0021326021412331,0.2066659421995993,0.0240963855421686,0.2916666666666667,20,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; number of turbines per row (partial); turbine position y (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial); year established (partial),True,12 months,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,82 of 93,Offshore,169,26,Environmental,The Lessee must conduct activities in accordance with such agreement.,Mitigation of project impacts on 12 NMFS surveys,12,,NOAA Fisheries and BOEM,environmental impact assessment; survey mitigation,0.0965264120043098,0.0028792972433295,0.1851031436899267,0.02734375,0.34375,27,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial); essential fish habitat (partial),True,12,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,Page 18 of 93,Offshore,62,26,Technical,"Additional inspections must be conducted within 180 days of a storm event (as defined in the Post-Storm Event Monitoring Plan, described in Section 2.21).",Interarray and export cables,180,days,,cable integrity; storm damage assessment; post-storm inspection,0.0963228105986941,0.0041020761059236,0.1497154346299164,0.0308880308880308,0.4358974358974359,28,outer continental shelf a (partial); cut in wind speed (partial); impact assessment (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,180 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,5.8.8.3 - 5.8.9.2,Offshore,133,26,Technical,All vessels must have a visual observer on board who is responsible for monitoring the vessel strike avoidance zone (500 m) for marine mammals and sea turtles.,Operational phase,500,meters,,marine wildlife monitoring; safety protocols,0.0962525916306454,0.0029710742816816,0.1369577598037959,0.027027027027027,0.4857142857142857,37,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); zone; life cycle (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind zone (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,27,Offshore,140,26,Technical,"If there are fewer than 120 days between the commencement of any construction activity and this COP approval, the Lessee must submit the plan as soon as practicable and no later than 60 days prior to commencing activities.","Planning phase, Passive Acoustic Monitoring Plan Submission",60,days,,acoustic monitoring; planning; reporting,0.0962493495383439,0.0014172587198199,0.1757316102915099,0.0148148148148148,0.4,26,outer continental shelf a (partial); cut in wind speed (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,60 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,5.2.6.1 and 5.2.7,Offshore,104,26,Technical,"Within 5 years of the commissioning of the first WTG and every 5 years thereafter for the operational life of the Project, the Lessee must provide BOEM with a review of best available scientific and commercial data on technologies and methods that have been implemented or are being studied to reduce or minimize bird collisions at WTGs.",WTGs,5,years,,avian protection; technology review; collision minimization; environmental impact assessment,0.0962159116542281,0.0055391385317679,0.1382376623752113,0.0464285714285714,0.4324324324324324,74,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); impact assessment; caribbean fishery management council (partial); min depth (partial),True,5 years,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,Page 30 of 93,Offshore,83,26,Spatial,"The Lessee must not adjust approved structure locations in a way that narrows any linear rows and columns oriented north – south to less than 1 nautical miles (nmi) or east to west to less than 0.76 nmi; except the met tower position located on the western edge of the west to east row, which must not be less than 0.47 nmi from the nearest gridded location.","Turbine layout, micrositing",1,nmi,,spatial planning; navigation; micrositing,0.0961364280393589,0.0035741081176453,0.1239781206781243,0.0507246376811594,0.4736842105263157,49,tower cost (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,1 nmi,comprehensive_scientific,0.08,Medium Relevance,🟢
