#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 03 13 12 50 310 15.2 19.1  3.46 10.00  6.53  64 1003.7   3.0   4.9 999.0 99.0 99.00
2018 03 13 13 50 304 14.9 18.4  3.18 10.81  6.34  59 1004.1   2.9   4.9 999.0 99.0 99.00
2018 03 13 14 50 303 13.8 16.7  3.17 12.12  6.32  71 1005.2   3.0   4.9 999.0 99.0 99.00
2018 03 13 15 50 303 13.7 17.3  3.11 11.43  6.45  75 1005.8   3.0   4.9 999.0 99.0 99.00
2018 03 13 16 50 300 12.2 15.6  2.87 12.12  6.53  77 1006.4   3.4   4.9 999.0 99.0 99.00
2018 03 13 17 50 302 11.4 14.5  3.40 11.43  7.47  70 1006.4   4.1   4.9 999.0 99.0 99.00
2018 03 13 18 50 299 12.3 14.4  3.12 11.43  7.28  68 1006.7   4.7   5.0 999.0 99.0 99.00
2018 03 13 19 50 299 11.1 14.4  2.87 12.12  6.80  79 1007.3   5.0   5.0 999.0 99.0 99.00
2018 03 13 20 50 302 11.3 14.8  2.98 12.90  7.18  80 1007.5   5.4   5.0 999.0 99.0 99.00
2018 03 13 21 50 298 10.9 14.1  2.74 13.79  6.92 107 1008.0   5.5   5.0 999.0 99.0 99.00
2018 03 13 22 50 300 11.3 14.3  2.72 13.79  6.94  83 1008.9   5.2   5.0 999.0 99.0 99.00
2018 03 13 23 50 309 10.6 12.9  2.92 12.90  6.99  92 1009.6   4.8   5.0 999.0 99.0 99.00
2018 03 14 00 50 305  8.5 10.4  2.69 12.90  6.63  98 1010.6   4.5   5.0 999.0 99.0 99.00
2018 03 14 01 50 296  7.9  9.5  2.54 12.90  7.37  80 1010.9   4.5   4.9 999.0 99.0 99.00
2018 03 14 02 50 286  6.4  7.9  2.07 12.12  6.90  82 1011.1   4.3   4.9 999.0 99.0 99.00
2018 03 14 03 50 281  6.6  8.6  2.01 12.90  7.57  89 1010.9   4.2   4.9 999.0 99.0 99.00
2018 03 14 04 50 262  6.6  8.5  1.65 12.90  7.42  84 1010.6   4.2   4.9 999.0 99.0 99.00
2018 03 14 05 50 264  7.9  9.8  1.63 12.90  7.61  98 1010.2   4.2   4.9 999.0 99.0 99.00
2018 03 14 06 50 277  9.6 11.2  1.43 13.79  6.51  84 1009.8   3.3   4.8 999.0 99.0 99.00
2018 03 14 07 50 285 10.5 13.0  1.57 13.79  6.12  86 1009.2   3.2   4.9 999.0 99.0 99.00
2018 03 14 08 50 281  9.3 11.5  1.53 13.79  5.94  95 1009.2   2.5   4.9 999.0 99.0 99.00
2018 03 14 09 50 288  9.4 11.3  1.48 12.90  5.39  92 1009.1   2.2   4.9 999.0 99.0 99.00
2018 03 14 10 50 281  9.3 10.8  1.32 13.79  5.14  82 1009.0   1.9   4.9 999.0 99.0 99.00
2018 03 14 11 50 277 10.0 12.3  1.28 13.79  4.72 132 1009.0   1.9   4.9 999.0 99.0 99.00
2018 03 14 12 50 280  9.0 11.0  1.12 14.81  4.62 274 1009.1   1.8   4.9 999.0 99.0 99.00
2018 03 14 13 50 286  9.5 11.9  1.16 13.79  4.69  91 1008.9   1.7   4.9 999.0 99.0 99.00
2018 03 14 14 50 284  9.1 10.8  1.22 13.79  4.78  97 1008.4   2.1   4.9 999.0 99.0 99.00
2018 03 14 15 50 276  8.6 10.7  1.24 13.79  4.61  94 1007.9   2.7   4.9 999.0 99.0 99.00
2018 03 14 16 50 280  9.0 11.9  1.21 13.79  4.38  71 1007.3   2.8   5.0 999.0 99.0 99.00
2018 03 14 17 50 271  9.4 11.6  1.14 13.79  4.30  98 1006.2   3.3   5.0 999.0 99.0 99.00
2018 03 14 18 50 280 10.9 13.3  1.22 13.79  4.33  87 1005.2   3.8   5.0 999.0 99.0 99.00
2018 03 14 19 50 280 10.3 13.1  1.27  4.35  4.28 301 1005.0   3.6   5.0 999.0 99.0 99.00
2018 03 14 21 50 277 13.5 16.4  1.52  5.00  4.58 317 1004.8   4.0   5.0 999.0 99.0 99.00
2018 03 14 22 50 280 12.8 14.9  1.48  5.26  4.50 332 1005.3   4.2   4.9 999.0 99.0 99.00
2018 03 14 23 50 277 12.7 15.7  1.69  5.26  4.76 331 1006.0   4.3   5.0 999.0 99.0 99.00
2018 03 15 00 50 282 13.2 17.1  1.75  5.26  4.67 326 1006.7   4.0   4.9 999.0 99.0 99.00
2018 03 15 01 50 279 12.5 14.9  1.59  5.26  4.50 334 1007.2   3.8   4.9 999.0 99.0 99.00
2018 03 15 02 50 277 13.8 17.1  1.72  5.26  4.37 334 1007.3   3.6   4.9 999.0 99.0 99.00
2018 03 15 03 50 285 14.6 17.5  1.81  5.56  4.48 331 1007.7   3.3   4.9 999.0 99.0 99.00
2018 03 15 04 50 282 13.6 17.3  1.81  5.88  4.70 334 1008.1   3.1   4.9 999.0 99.0 99.00
2018 03 15 05 50 278 13.0 16.9  1.57  5.88  4.65 334 1008.4   2.9   4.9 999.0 99.0 99.00
2018 03 15 06 50 274 12.1 14.8  1.59  5.26  4.57 326 1008.3   2.7   4.9 999.0 99.0 99.00
2018 03 15 07 50 276 12.3 14.6  1.53  5.26  4.44 323 1007.8   2.7   4.9 999.0 99.0 99.00
2018 03 15 08 50 267 11.7 14.5  1.47  5.00  4.39 315 1008.0   2.5   4.9 999.0 99.0 99.00
2018 03 15 09 50 265 12.2 15.5  1.42  4.35  4.29 279 1008.0   2.5   4.9 999.0 99.0 99.00
2018 03 15 10 50 262 11.8 14.1  1.23  4.35  4.12 296 1008.2   2.4   4.9 999.0 99.0 99.00
2018 03 15 11 50 254 11.3 13.7  1.31  4.00  4.07 271 1008.5   2.5   4.9 999.0 99.0 99.00
2018 03 15 12 50 248 10.8 12.8  1.23  5.00  3.87 223 1008.4   2.6   4.9 999.0 99.0 99.00
2018 03 15 13 50 243 10.0 11.7  1.27  4.76  3.95 226 1008.4   2.9   4.9 999.0 99.0 99.00
2018 03 15 14 50 229  8.5  9.6  1.22  4.55  3.83 229 1007.6   3.6   4.9 999.0 99.0 99.00
2018 03 15 15 50 226  9.0 10.5  1.01  4.76  3.87 216 1007.0   4.4   5.0 999.0 99.0 99.00
2018 03 15 16 50 222  9.0 10.6  0.98  5.26  3.82 206 1006.1   5.1   5.0 999.0 99.0 99.00
2018 03 15 17 50 215  9.4 11.1  1.06  5.26  4.02 200 1004.9   5.4   5.0 999.0 99.0 99.00
2018 03 15 18 50 211 10.8 12.5  1.12  5.26  3.95 203 1003.7   5.4   5.0 999.0 99.0 99.00
2018 03 15 19 50 241  7.7  9.3  1.19  4.76  4.16 210 1003.7   6.1   5.0 999.0 99.0 99.00
2018 03 15 20 50 203  6.7  8.0  1.09  5.56  4.22 194 1003.2   5.6   5.1 999.0 99.0 99.00
2018 03 15 21 50 207  7.0  8.5  1.09  5.56  4.14 203 1003.1   5.7   5.0 999.0 99.0 99.00
2018 03 15 22 50 221  3.2  3.7  0.95  4.76  4.11 211 1003.8   5.8   5.0 999.0 99.0 99.00
2018 03 15 23 50 322  5.8  7.8  0.89  5.00  4.27 201 1005.0   6.7   5.0 999.0 99.0 99.00
2018 03 16 00 50 295  4.4  5.1  0.74  5.00  3.94 185 1005.8   6.2   5.0 999.0 99.0 99.00
2018 03 16 01 50 304  4.0  4.7  0.77  5.56  4.02 174 1006.3   6.1   5.0 999.0 99.0 99.00
2018 03 16 02 50 314  1.2  1.7  0.72  5.88  4.30 162 1006.5   5.6   5.0 999.0 99.0 99.00
2018 03 16 03 50 320  5.1  6.2  0.77  5.88  4.40 168 1006.3   5.9   5.0 999.0 99.0 99.00
2018 03 16 04 50 322  4.9  6.4  0.75  6.25  4.39 173 1006.6   5.5   5.0 999.0 99.0 99.00
2018 03 16 05 50 313  4.8  5.8  0.73  5.88  4.06 177 1007.1   5.2   4.9 999.0 99.0 99.00
2018 03 16 06 50 269  5.8  7.0  0.69  5.26  3.93 190 1007.3   5.0   4.9 999.0 99.0 99.00
2018 03 16 07 50 273  6.2  7.5  0.66  7.69  4.11 164 1007.0   4.6   4.8 999.0 99.0 99.00
2018 03 16 08 50 268  7.8 10.1  0.66  3.57  3.75 322 1007.3   4.5   4.8 999.0 99.0 99.00
2018 03 16 09 50 279  9.3 11.2  0.77  3.57  3.80 324 1007.6   4.4   4.8 999.0 99.0 99.00
2018 03 16 10 50 277 10.6 12.4  0.97  4.17  3.89 309 1008.0   4.2   4.7 999.0 99.0 99.00
2018 03 16 11 50 283 10.3 12.9  1.09  4.00  3.94 296 1009.0   3.9   4.8 999.0 99.0 99.00
2018 03 16 12 50 290  9.6 11.5  1.16  4.00  4.06 296 1010.0   3.9   4.8 999.0 99.0 99.00
2018 03 16 13 50 303 10.5 12.6  1.04  4.00  4.04 298 1010.4   3.8   4.8 999.0 99.0 99.00
2018 03 16 14 50 313 10.7 12.7  1.11  4.17  3.89 325 1010.8   3.8   4.9 999.0 99.0 99.00
2018 03 16 15 50 299 10.7 12.9  1.19  4.76  3.92 338 1011.2   3.9   4.9 999.0 99.0 99.00
2018 03 16 16 50 290 11.2 13.5  1.29  5.00  4.04 333 1011.8   3.4   4.9 999.0 99.0 99.00
2018 03 16 17 50 298 10.8 12.9  1.38  5.00  4.08 335 1011.9   3.1   5.0 999.0 99.0 99.00
2018 03 16 18 50 296 10.7 13.1  1.15  5.26  3.99 332 1011.8   3.8   5.0 999.0 99.0 99.00
2018 03 16 19 50 306  9.0 10.9  1.15  4.76  4.03 335 1011.9   4.3   5.1 999.0 99.0 99.00
2018 03 16 20 50 291 10.8 13.4  1.16  4.76  4.05 333 1011.9   5.2   5.0 999.0 99.0 99.00
2018 03 16 21 50 290 11.4 13.5  1.22  4.76  4.20 326 1012.8   5.2   5.1 999.0 99.0 99.00
2018 03 16 22 50 287 11.1 13.7  1.22  4.17  4.15 305 1013.7   5.2   5.1 999.0 99.0 99.00
2018 03 16 23 50 289 11.6 14.0  1.31  4.76  4.25 332 1014.5   5.0   5.0 999.0 99.0 99.00
2018 03 17 00 50 294 12.6 15.1  1.30  4.55  4.18 320 1015.3   4.6   5.0 999.0 99.0 99.00
2018 03 17 01 50 297 10.9 12.8  1.29  4.76  4.09 337 1016.3   4.2   5.0 999.0 99.0 99.00
2018 03 17 02 50 299 11.3 14.1  1.21  4.17  4.05 326 1016.6   3.9   5.0 999.0 99.0 99.00
2018 03 17 03 50 296 11.6 14.1  1.19  5.00  3.94 341 1016.4   3.7   4.9 999.0 99.0 99.00
2018 03 17 04 50 303 11.8 14.0  1.16  4.76  3.87 343 1016.3   3.2   4.9 999.0 99.0 99.00
2018 03 17 05 50 300 10.2 13.3  1.13  4.55  3.85 339 1016.8   3.0   4.9 999.0 99.0 99.00
2018 03 17 06 50 297  9.7 11.5  0.98  4.55  3.67 342 1016.9   2.9   4.9 999.0 99.0 99.00
2018 03 17 07 50 293  8.9 10.1  0.86  4.00  3.58 345 1016.6   2.9   4.9 999.0 99.0 99.00
2018 03 17 08 50 290  8.2  9.7  0.77  4.35  3.63 346 1016.6   2.8   4.9 999.0 99.0 99.00
2018 03 17 09 50 282  7.2  8.5  0.74  4.17  3.53 340 1016.4   3.0   4.8 999.0 99.0 99.00
2018 03 17 10 50 290  8.4 10.2  0.67  3.85  3.57 345 1016.2   2.8   4.8 999.0 99.0 99.00
2018 03 17 11 50 291  8.2 10.0  0.75  3.70  3.45 315 1016.5   2.9   4.8 999.0 99.0 99.00
2018 03 17 12 50 304  7.6  9.2  0.71  3.85  3.47 332 1016.3   2.9   4.8 999.0 99.0 99.00
2018 03 17 13 50 295  7.5  8.8  0.65  3.45  3.31 321 1015.9   2.8   4.8 999.0 99.0 99.00
2018 03 17 14 50 285  6.6  7.7  0.61  3.33  3.38 324 1015.6   2.8   4.9 999.0 99.0 99.00
2018 03 17 15 50 270  4.7  5.6  0.48  3.45  3.39 341 1014.8   3.5   5.0 999.0 99.0 99.00
2018 03 17 16 50 237  4.2  5.4  0.40 10.00  3.42 131 1014.1   4.7   5.0 999.0 99.0 99.00
2018 03 17 17 50 250  7.7  9.2  0.45  2.47  3.05 281 1012.9   5.6   5.0 999.0 99.0 99.00
2018 03 17 18 50 245  4.9  6.0  0.56  3.33  3.23 275 1011.0   5.5   4.9 999.0 99.0 99.00
2018 03 17 19 50 255  5.4  6.4  0.49  3.45  3.41 279 1010.8   5.5   4.9 999.0 99.0 99.00
2018 03 17 20 50 264  5.4  6.6  0.44  3.33  3.37 258 1010.0   5.7   4.9 999.0 99.0 99.00
2018 03 17 21 50 250  7.0  8.6  0.54  3.23  3.23 251 1008.9   5.3   4.9 999.0 99.0 99.00
2018 03 17 22 50 272  5.0  5.9  0.52  3.03  3.32 259 1009.5   5.4   4.9 999.0 99.0 99.00
2018 03 17 23 50 279  5.2  6.3 99.00 99.00 99.00 999 1009.5   5.1   4.9 999.0 99.0 99.00
2018 03 18 00 50 262  4.7  5.7  0.57  3.70  3.42 205 1009.5   5.1   4.9 999.0 99.0 99.00
2018 03 18 01 50 277  6.3  7.3  0.54  3.57  3.45 217 1009.7   5.2   4.9 999.0 99.0 99.00
2018 03 18 02 50 280  5.9  7.0  0.48  3.33  3.20 243 1010.4   4.9   4.8 999.0 99.0 99.00
2018 03 18 03 50 303  6.9  8.1  0.51  3.45  3.07 220 1010.1   4.9   4.8 999.0 99.0 99.00
2018 03 18 04 50 301  5.7  6.8  0.49  2.86  3.10 311 1010.7   4.5   4.9 999.0 99.0 99.00
2018 03 18 05 50 314  6.5  7.7  0.49  2.94  3.18 317 1010.9   4.6   4.9 999.0 99.0 99.00
2018 03 18 06 50 304  6.6  7.9  0.51  3.13  3.10 324 1011.7   4.6   4.8 999.0 99.0 99.00
2018 03 18 07 50 330  7.4  9.6  0.56  3.33  3.27 335 1011.2   4.4   4.8 999.0 99.0 99.00
2018 03 18 08 50 358  8.6 10.4  0.60  3.45  3.38 340 1011.2   4.4   4.8 999.0 99.0 99.00
2018 03 18 09 50  19  7.8  9.3  0.58  3.45  3.37 343 1011.5   4.5   4.8 999.0 99.0 99.00
2018 03 18 10 50  17  7.9  9.4  0.62  3.57  3.38 334 1012.3   4.7   4.9 999.0 99.0 99.00
2018 03 18 11 50   9  7.3  8.6  0.68  3.45  3.40  15 1013.3   5.1   4.9 999.0 99.0 99.00
2018 03 18 12 50 356  6.8  7.6  0.67  3.45  3.39  17 1013.9   4.9   4.9 999.0 99.0 99.00
2018 03 18 13 50 350  8.4  9.4  0.71  3.85  3.46  27 1014.4   4.2   5.0 999.0 99.0 99.00
2018 03 18 14 50   5  7.5  8.4  0.76  3.70  3.49  16 1015.1   3.5   5.0 999.0 99.0 99.00
2018 03 18 15 50 354  5.1  6.0  0.62  3.70  3.52  20 1015.5   3.3   5.0 999.0 99.0 99.00
2018 03 18 16 50 316  3.9  4.9  0.68  4.35  3.62  48 1015.7   3.6   5.1 999.0 99.0 99.00
2018 03 18 17 50 327  5.8  6.6  0.70  4.00  3.62  39 1015.3   4.1   5.2 999.0 99.0 99.00
2018 03 18 18 50 332  5.1  6.3  0.64  4.35  3.60  37 1014.8   4.7   5.2 999.0 99.0 99.00
2018 03 18 19 50 324  4.7  5.5  0.87  5.26  4.43  42 1014.5   5.3   5.2 999.0 99.0 99.00
2018 03 18 20 50 340  4.5  5.3  0.81  5.00  4.17  36 1014.0   6.0   5.1 999.0 99.0 99.00
2018 03 18 21 50   9  3.4  3.9  0.90  5.56  4.53  41 1014.0   6.3   5.1 999.0 99.0 99.00
2018 03 18 22 50   9  2.4  2.8  0.75  5.26  4.55  40 1014.3   6.7   5.2 999.0 99.0 99.00
2018 03 18 23 50 205  5.1  6.2  0.65  5.26  4.58  32 1014.8   5.4   5.1 999.0 99.0 99.00
2018 03 19 00 50 192  5.0  5.8  0.63  5.26  4.50  51 1014.5   5.2   5.0 999.0 99.0 99.00
2018 03 19 01 50 193  4.9  5.6  0.67  6.25  4.63  84 1014.4   5.2   5.0 999.0 99.0 99.00
2018 03 19 02 50 195  5.1  6.0  0.75  6.67  5.07  65 1014.2   5.3   5.0 999.0 99.0 99.00
2018 03 19 03 50 200  6.4  7.9  0.75  6.25  4.90  59 1014.0   5.3   5.0 999.0 99.0 99.00
2018 03 19 04 50 210  6.7  7.6  0.74  6.67  4.28  65 1014.1   5.3   4.9 999.0 99.0 99.00
2018 03 19 05 50 219  6.8  8.0  0.78  6.67  4.32  81 1014.1   5.3   4.9 999.0 99.0 99.00
2018 03 19 06 50 217  7.4  9.0  0.73  6.67  4.12  86 1013.6   5.5   4.9 999.0 99.0 99.00
2018 03 19 07 50 231  7.6  8.8  0.72  3.70  3.98 224 1013.3   5.5   4.9 999.0 99.0 99.00
2018 03 19 08 50 232  7.3  8.7  0.77  4.17  3.96 213 1013.0   5.5   4.9 999.0 99.0 99.00
2018 03 19 09 50 226  7.2  8.2  0.79  4.00  3.89 224 1012.7   5.5   4.9 999.0 99.0 99.00
2018 03 19 10 50 232  7.4  8.7  0.69  3.85  3.72 222 1012.8   5.5   4.9 999.0 99.0 99.00
2018 03 19 11 50 245  5.3  6.6  0.68  3.70  3.69 219 1013.3   5.5   4.9 999.0 99.0 99.00
2018 03 19 12 50 245  5.4  6.3  0.52  3.57  3.68 211 1013.7   5.3   4.9 999.0 99.0 99.00
2018 03 19 13 50 260  3.0  3.5  0.52  3.70  3.73 190 1013.6   5.5   5.0 999.0 99.0 99.00
2018 03 19 14 50 249  2.7  3.0  0.50  3.57  3.92 200 1013.6   5.8   5.1 999.0 99.0 99.00
2018 03 19 15 50 287  0.8  2.3  0.44  4.00  4.09 162 1014.1   6.8   5.5 999.0 99.0 99.00
2018 03 19 16 50  14  3.8  4.6  0.45  4.00  4.33 172 1014.2   6.3   5.9 999.0 99.0 99.00
2018 03 19 17 50  39  8.0  9.2  0.42  4.00  4.40 173 1013.9   5.0   5.4 999.0 99.0 99.00
2018 03 19 18 50  44  7.5  8.6 99.00 99.00 99.00 999 1013.5   4.9   5.2 999.0 99.0 99.00
2018 03 19 19 50  52  7.4  8.9  0.64  2.86  3.40  49 1013.0   5.3   5.2 999.0 99.0 99.00
2018 03 19 20 50  59  7.9  9.4  0.68  3.85  3.60  34 1012.7   5.3   5.2 999.0 99.0 99.00
2018 03 19 21 50  66  7.9  9.2  0.77  4.17  3.65  24 1012.7   5.4   5.1 999.0 99.0 99.00
2018 03 19 22 50  65  7.7  9.6  0.84  4.35  3.75  16 1013.0   5.4   5.1 999.0 99.0 99.00
2018 03 19 23 50  67  7.5  8.9  0.81  4.55  3.73   8 1012.8   5.4   5.1 999.0 99.0 99.00
2018 03 20 00 50  74  7.4  8.9  0.93  4.35  3.93  24 1013.3   5.5   5.1 999.0 99.0 99.00
2018 03 20 01 50  73  6.9  8.5  0.95  4.17  3.96  41 1013.4   5.6   5.1 999.0 99.0 99.00
2018 03 20 02 50  71  7.8  9.3  0.93  5.26  4.07  22 1013.5   5.7   5.1 999.0 99.0 99.00
2018 03 20 03 50  61  8.5 10.2  1.06  4.55  4.12  45 1013.1   5.7   5.1 999.0 99.0 99.00
2018 03 20 04 50  76  7.9  9.4  0.97  4.55  4.11  56 1013.0   5.7   5.1 999.0 99.0 99.00
2018 03 20 05 50  71  7.8  9.4  1.12  5.00  4.17  63 1012.5   5.9   5.1 999.0 99.0 99.00
2018 03 20 06 50  63  7.2  8.6  1.15  4.76  4.31  83 1012.5   5.9   5.1 999.0 99.0 99.00
2018 03 20 07 50  59  8.8 10.5  1.16  5.26  4.38  71 1011.2   5.6   5.1 999.0 99.0 99.00
2018 03 20 08 50  64  9.8 12.2  1.17  4.76  4.31  71 1010.1   5.6   5.1 999.0 99.0 99.00
2018 03 20 09 50  72 11.0 13.2  1.33  5.00  4.29  68 1009.7   5.5   5.0 999.0 99.0 99.00
2018 03 20 10 50  65 11.0 12.9  1.67  5.56  4.62  71 1009.4   5.2   5.0 999.0 99.0 99.00
2018 03 20 11 50  60 11.0 13.9  1.82  5.88  4.75  69 1008.9   5.2   5.1 999.0 99.0 99.00
2018 03 20 12 50  58 13.6 16.4  2.10  6.67  5.02  65 1007.5   4.7   5.1 999.0 99.0 99.00
2018 03 20 13 50  52 13.5 16.2  2.34  6.67  5.29  67 1006.9   4.8   5.1 999.0 99.0 99.00
2018 03 20 14 50  50 14.9 17.8  2.28  6.67  5.40  72 1005.9   5.2   5.2 999.0 99.0 99.00
2018 03 20 15 50  51 15.9 19.5  2.93  7.14  5.94  82 1004.1   5.3   5.2 999.0 99.0 99.00
2018 03 20 16 50  50 15.7 18.8  3.19  7.14  6.00  77 1002.8   5.4   5.2 999.0 99.0 99.00
2018 03 20 17 50  40 16.1 19.1  3.41  8.33  6.32  86 1001.9   5.2   5.2 999.0 99.0 99.00
2018 03 20 18 50  29 17.1 20.9  3.63  7.69  6.49  73 1001.7   4.1   5.1 999.0 99.0 99.00
2018 03 20 19 50  27 16.7 20.7  3.79  8.33  6.41  71 1001.8   3.7   5.1 999.0 99.0 99.00
2018 03 20 20 50  29 15.0 18.8  4.36  8.33  6.83  60 1002.6   3.3   5.1 999.0 99.0 99.00
2018 03 20 21 50  30 14.1 18.0  4.22  8.33  6.75  67 1004.4   3.3   5.0 999.0 99.0 99.00
2018 03 20 22 50  29 13.9 17.3  4.22  9.09  6.96  76 1004.4   3.5   5.0 999.0 99.0 99.00
2018 03 20 23 50  24 13.3 15.9  4.41  9.09  6.96  74 1004.9   3.7   5.1 999.0 99.0 99.00
2018 03 21 00 50  22 13.0 16.1  3.61  9.09  6.68  70 1004.0   3.6   5.1 999.0 99.0 99.00
2018 03 21 01 50  24 12.9 16.6  3.64  9.09  6.52  91 1003.8   3.8   5.1 999.0 99.0 99.00
2018 03 21 02 50  30 12.4 16.2  3.88 10.00  6.78  89 1003.3   3.9   5.1 999.0 99.0 99.00
2018 03 21 03 50  32 12.1 15.9  3.97  9.09  6.99  74 1002.5   4.0   5.1 999.0 99.0 99.00
2018 03 21 04 50  25 11.0 13.2  3.65  9.09  6.97  76 1002.1   4.3   5.2 999.0 99.0 99.00
2018 03 21 05 50  17 11.2 13.8  3.49  9.09  6.87  77 1002.0   4.3   5.2 999.0 99.0 99.00
2018 03 21 06 50  19 13.5 15.8  3.44  9.09  6.70  73  999.9   4.3   5.1 999.0 99.0 99.00
2018 03 21 07 50  16 12.7 16.3  3.64 10.00  6.88  74  999.6   4.2   5.1 999.0 99.0 99.00
2018 03 21 08 50  21 13.4 16.5  3.84 10.81  6.81  82  998.9   4.0   5.1 999.0 99.0 99.00
2018 03 21 09 50  23 13.5 17.7  3.70 10.81  6.75  74  999.0   4.0   5.0 999.0 99.0 99.00
2018 03 21 10 50  26 13.5 17.3  3.81 10.81  6.88  89  999.1   4.1   5.0 999.0 99.0 99.00
2018 03 21 11 50  30 14.5 18.0  3.85 10.00  6.90  80  998.8   4.3   5.0 999.0 99.0 99.00
2018 03 21 12 50  28 13.2 16.7  4.24  9.09  7.06  74  998.9   4.5   5.0 999.0 99.0 99.00
2018 03 21 13 50  31 13.1 16.7  4.00 10.00  7.00  89  998.6   4.5   5.1 999.0 99.0 99.00
2018 03 21 14 50  32 13.6 18.1  3.94 10.81  6.84  80  998.4   4.5   5.1 999.0 99.0 99.00
2018 03 21 15 50  30 14.5 17.2  4.38 10.00  7.16  73  997.6   4.5   5.1 999.0 99.0 99.00
2018 03 21 16 50  30 13.6 16.7  4.06 10.00  6.90  77  997.7   4.5   5.0 999.0 99.0 99.00
2018 03 21 17 50  24 14.7 17.8  4.10 10.00  7.11  72  997.0   4.6   5.0 999.0 99.0 99.00
2018 03 21 18 50  17 13.4 18.2  4.16 10.00  7.20  64  996.5   4.7   5.0 999.0 99.0 99.00
2018 03 21 19 50   8 13.8 17.4  3.79 10.81  6.75  57  996.7   4.5   5.0 999.0 99.0 99.00
2018 03 21 20 50   2 15.2 18.5  4.24 10.00  7.14  56  996.9   4.1   5.0 999.0 99.0 99.00
2018 03 21 21 50 348 15.7 18.9  4.34 10.00  7.07  62  997.7   2.6   5.0 999.0 99.0 99.00
2018 03 21 22 50 336 14.3 16.8  4.15 10.81  6.94  68  999.0   0.8   5.0 999.0 99.0 99.00
2018 03 21 23 50 331 15.3 19.0  3.75 10.81  6.45  63  999.5   0.9   5.0 999.0 99.0 99.00
2018 03 22 00 50 320 16.0 18.7  4.26 10.81  7.19  69 1000.9   0.8   5.0 999.0 99.0 99.00
2018 03 22 01 50 327 14.3 17.0  3.84 10.00  6.75  74 1002.3   0.7   5.0 999.0 99.0 99.00
2018 03 22 02 50 328 14.1 17.9  3.88 10.81  6.80  64 1002.9   0.9   5.1 999.0 99.0 99.00
2018 03 22 03 50 328 14.8 17.6  3.89 10.81  6.79  66 1003.4  -0.1   5.1 999.0 99.0 99.00
2018 03 22 04 50 329 14.1 18.6  3.75 10.81  6.76  64 1004.1   0.5   5.2 999.0 99.0 99.00
2018 03 22 05 50 326 13.5 16.4  3.55 10.81  6.55  61 1004.9   1.9   5.1 999.0 99.0 99.00
2018 03 22 06 50 327 13.8 16.3  3.42 10.81  6.57  46 1005.1   2.2   5.1 999.0 99.0 99.00
2018 03 22 07 50 324 13.0 15.6  2.97 10.81  5.96  45 1005.8   2.3   5.0 999.0 99.0 99.00
2018 03 22 08 50 324 14.2 17.4  3.04 10.81  6.10  58 1006.3   2.3   4.9 999.0 99.0 99.00
2018 03 22 09 50 323 12.9 15.5  2.92 10.00  6.29  60 1007.4   2.3   4.9 999.0 99.0 99.00
2018 03 22 10 50 325 12.7 16.3  3.07  9.09  6.40  64 1008.5   2.5   4.8 999.0 99.0 99.00
2018 03 22 11 50 314 12.7 14.7  3.26 10.00  6.36  73 1009.7   2.7   4.8 999.0 99.0 99.00
2018 03 22 12 50 312 11.4 14.3  2.69 10.00  6.08  80 1010.7   2.6   4.9 999.0 99.0 99.00
2018 03 22 13 50 303 10.5 12.8  2.83 10.00  6.36  89 1011.5   1.9   5.0 999.0 99.0 99.00
2018 03 22 14 50 307 11.1 13.5  2.54  8.33  6.27  75 1011.9   2.1   5.0 999.0 99.0 99.00
2018 03 22 15 50 304 11.0 13.2  2.48 10.81  5.99  78 1012.1   2.4   5.0 999.0 99.0 99.00
2018 03 22 16 50 298 10.3 12.3  2.19 10.81  5.69  78 1012.4   3.1   5.0 999.0 99.0 99.00
2018 03 22 17 50 295  9.3 10.7  2.47 10.81  6.07  89 1012.6   4.1   5.0 999.0 99.0 99.00
2018 03 22 18 50 301  8.3 10.3  2.06 10.81  6.01  72 1012.6   5.1   5.1 999.0 99.0 99.00
2018 03 22 19 50 311  8.4 10.2  1.97 10.81  5.90  78 1012.7   5.3   5.1 999.0 99.0 99.00
2018 03 22 20 50 316  9.1 10.5  1.95 10.00  5.86  68 1013.0   5.6   5.1 999.0 99.0 99.00
2018 03 22 21 50 311  7.9  9.9  1.81 10.00  5.66  68 1013.7   5.9   5.0 999.0 99.0 99.00
2018 03 22 22 50 308  7.2  8.3  1.67 10.00  5.76  72 1014.6   5.8   5.0 999.0 99.0 99.00
2018 03 22 23 50 295  7.3  8.7  1.66 10.00  6.12  86 1015.3   6.1   4.9 999.0 99.0 99.00
2018 03 23 00 50 281  5.8  7.1  1.64 10.00  6.26  90 1016.0   5.7   4.9 999.0 99.0 99.00
2018 03 23 01 50 280  5.5  6.7  1.72 10.00  6.94  83 1016.6   5.6   4.9 999.0 99.0 99.00
2018 03 23 02 50 288  7.5  9.1  1.41 10.81  6.37  77 1016.6   5.8   4.9 999.0 99.0 99.00
2018 03 23 03 50 288  8.1  9.6  1.55 10.00  6.35  72 1016.7   5.5   5.0 999.0 99.0 99.00
