document_id,page_number,content,ollama_output
17,92,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 79 0 50000 100000 150000 200000 250000 300000 350000 400000 450000 0 10 20 30 40 50 60 70 80 90 100 blade pitch angle (deg) overturning moment (kN-m) All 3 blades are varying, yaw-0deg 1 blade varying, 2 blades fixed to feathered, yaw-0deg 1 blade at 60deg, 2 blades feathered, yaw-30deg Figure 2.41 Sensitivity of Mudline Overturning Moment to the Blade Pitch Angle for the GOM West Central 100-yr Return Wind Condition 2.5.3 Summary The following conclusions can be drawn based on the results presented in this subsection. • The nacelle yaw misalignment could significantly increase the aerodynamic load exerted on an offshore wind turbine support structure. IEC 61400-3 (2009) allows to account for up to ±8 degrees of yaw misalignment in the extreme storm design load case where the turbulent wind model is used in the design, provided that there are at least 6 hours of capacity of back-up power supply to the safety and control systems. As shown in this study, the ratio of the peak aerodynamic loads obtained at the most unfavorable yaw misalignment angle to the wind loads at ±8 degrees of yaw misalignment is about a factor of 2 under the 100-year return turbulent wind conditions in the GOM West Central region. Relying solely on the 6- hour capacity of back-up power supply to mitigate this magnitude of load increase requires a thorough risk assessment, particularly for the area that prolonged black-out could occur during and after a major hurricane. As an alternative, a turbine support structure can be designed to accommodate the most unfavorable load conditions due to the yaw misalignment. The latter approach has recently been used in a few offshore wind farm projects on the US OCS. • The effect of pitch angle locking on the loads on turbine support structure is evaluated in this study, although the pitch control failure and angle locking are normally not considered","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,93,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 80 during the design of turbine support structure and thus not included in the IEC abnormal load cases. The turbine blades are normally feathered during the storm condition to minimize the load. The direct consequence of malfunction of pitch angle control is over-speeding of rotor under strong wind that can potentially cause damage to turbine blades and power drive trains before the support structure collapses. Since the pitch control for each blade normally operates independently, the possibility of having failure in all pitch controllers at the same time is very low and therefore, it may not be necessary to consider this scenario as a design load case. Meanwhile, a concurrent failure in the nacelle yaw controller and the single blade pitch controller does not appear to noticeably increase the peak loads obtained from the yaw controller failure only case. • It should be noted that the observations and conclusion made in this subsection are based on the FAST load analysis with the consideration of wind-induced loads. When loads due to other environmental conditions are taken into account, the sensitivity of global loads, i.e. the shear force and bending moment at the mudline, to changing nacelle yaw misalignment and blade pitch locking may not be as significant as the results shown in this subsection. This is particularly the case for those support structures for which wave loads are predominant. • In the definition of load cases for the present case studies, the nacelle yaw misalignment (also called “yaw error”), for the abnormal turbine operating modes is taken as 30 degrees. All blades are assumed in the feathered position with the pitch angle of 90 degrees.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,94,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 81 2.6 Case Studies – Monopile Support Structure 2.6.1 Summary of Model Parameters The finite element model of the monopile support structure for the static and dynamic structural analysis is described in Section 2.3.3.1, where the equivalent monopile model for the FAST load analyses is also presented. The site conditions for the monopile case studies are summarized in Section 2.3.1. The turbine RNA and tower related parameters are given in 2.3.2. Twenty load cases are used to evaluate the structural responses of the monopile support structure considering the effects of return period of environmental conditions, normal and abnormal turbine operating modes, wind and wave misalignment and site condition variations. These load cases are summarized in Table 2.35 along with various load components including wave loads on the support structure, aerodynamic loads on the turbine RNA, wind drag loads on the tower and wave slamming loads if breaking wave occurs. The modeling and analysis approach are described in Section 2.2.2 Since the FAST program does not account for the wind drag load on the tower, the wind load on the tower is calculated separately using the exponential wind shear law defined in Equation 2.2 for the extreme wind condition. The wind shape coefficient 0.5 (for a cylindrical section) is applied in this study. Figure 2.42 shows one of the profiles of the static wind drag loads on the monopile model. Table 2.33 summarizes all the relevant wind drag loads on the tower for different site conditions. The wave conditions are given in Table 2.4 and Table 2.6, where the highlighted cells indicate that the wave breaking limit has been reached and therefore the breaking wave slamming load needs to be taken into account. For the monopile case studies, all but one site condition involves breaking wave. Nonlinear dynamic finite element analyses are performed to determine the representative base shear and overturning moment for global structural analysis. The wave slamming load is calculated according to IEC 61400-3 (2009). Figure 2.43 depicts the time history of wave slamming loads for different sites. The transient structural responses expressed in terms of mudline base shear forces and overturning moments are plotted in Figure 2.44 and Figure 2.45, respectively. The peak mudline base shear forces and overturning moments are summarized in Table 2.34.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,95,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 82 Table 2.35 summarized structural loads originating from various sources relevant to the monopile case studies. The wave slamming loads included in Table 2.35 represent the peak mudline overturning moments with their associated base shear forces. Figure 2.42 Static Wind Forces on the Monopile Support Structure Table 2.33 Static Wind Forces on the Monopile Support Structure Return Period Water Depth Eff. Depth (including Tide and Surge) Mud to Hub Elevation at Top of Tower Elevation at Bottom of Tower Wind Speed (1-hour) at Ref. 10 m Total Static Wind Force on Tower Location years (m) (m) (m) (m) (m) (m/s) (kN) Atlantic Region 2 100 13.7 15.6 100.6 82.6 14.6 32.9 210 Atlantic Region 3 100 13.7 16.6 100.6 81.6 13.6 40.2 315 GOM West Central 100 13.7 16.8 100.6 81.4 13.4 38.1 280 TX Site in GOM 100 13.7 16.8 100.6 81.4 13.4 34.7 230 Atlantic Region2 50 13.7 15.3 100.6 82.9 14.9 30.4 177 GOM West Central 50 13.7 16.3 100.6 81.9 13.9 34.3 225,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,96,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 83 Time History of Breaking Wave Slamming Load on the Monopile at Different Sites 0 2000 4000 6000 8000 10000 12000 14000 16000 0.00 0.02 0.04 0.06 0.08 0.10 0.12 t (sec) Slamming Force (kN) Monopile-Atl2-100yrs Monopile-Atl3-100yrs Monopile-Gom-100yrs Monopile-TX-100yrs Monopile-Atl2-50yrs Monopile-Atl3-50yrs Monopile-TX-50yrs Figure 2.43 Time History of Breaking Wave Slamming Loads on the Monopile Time History of the Mudline Base Shear of the Monopile -4000 -3000 -2000 -1000 0 1000 2000 3000 4000 5000 6000 0.00 0.10 0.20 0.30 0.40 0.50 0.60 0.70 0.80 0.90 1.00 t (sec) Base Shear (kN) Monopile-Atl2-100yrs Monopile-Atl3-100yrs Monopile-Gom-100yrs Monopile-TX-100yrs Monopile-Atl2-50yrs Monopile-Atl3-50yrs Monopile-TX-50yrs Figure 2.44 Mudline Base Shear Forces Due to Wave Slamming on the Monopile,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,97,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 84 Time History of the Mudline Overturning Moment of the Monopile -60 -40 -20 0 20 40 60 80 100 120 0.00 0.10 0.20 0.30 0.40 0.50 0.60 0.70 0.80 0.90 1.00 t (sec) Overturning Moment (MN.m) Monopile-Atl2-100yrs Monopile-Atl3-100yrs Monopile-Gom-100yrs Monopile-TX-100yrs Monopile-Atl2-50yrs Monopile-Atl3-50yrs Monopile-TX-50yrs Figure 2.45 Mudline Overturning Moments Due to Wave Slamming on the Monopile Table 2.34 Mudline Base Shear and Overturning Moment Due to Wave Slamming on the Monopile Return Period Effective Depth Hmax Hbreaking Wave Celerity Crest Elevation Max. Base Shear at Mudline Max. Overturning Moment at Mudline Location years (m) (m) (m) (m/s) (m) (kN) (MN.m) Atlantic Region 2 100 15.6 18.2 11.6 11.9 9.4 4260 45.5 Atlantic Region 3 100 16.6 22.7 12.7 12.5 10.5 4992 56.2 GOM West Central 100 16.8 12.9 12.8 12.5 10.5 5023 56.8 TX Site in GOM 100 16.8 14.0 12.8 12.5 10.5 5023 56.8 Atlantic Region2 50 15.3 16.9 11.4 11.8 9.1 4032 42.5 Atlantic Region 2 50 15.3 16.9 11.4 11.8 9.1 4032 42.5 Atlantic Region 3 50 16.1 21.2 12.2 12.3 10.1 4752 51.9 TX Site in GOM 50 16.3 12.7 12.4 12.3 10.2 4786 53.4,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,98,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 85 Table 2.35 Summary of Structural Loads for the Monopile Case Studies Case ID Structure Type Location Return Period Wave & Wind Misalignment Yaw Error FAST - Turbine Base Shear at the Bottom of Tower FAST - Turbine Overturning Moment at the Bottom of Tower Base Shear at Mudline - Wind Force on Tower Overturning Moment at Mudline - Wind Force on Tower Base Shear at Mudline - Wave Slamming Force Overturning Moment at Mudline - Wave Slamming Force (deg) (deg) (kN) (kN.m) (kN) (kN.m) (kN) (kN.m) L1* Monopile ATL2 100 0 8 564 38649 210 15145 2753 45455 L2* Monopile ATL3 100 0 8 871 55389 315 19275 3513 56215 L3* Monopile GOM 100 0 8 851 49420 280 16538 3591 56846 L4* Monopile TX 100 0 8 680 37880 230 13584 3591 56846 L5* Monopile ATL3 100 -90 8 1164 91886 315 19275 3513 56215 L6* Monopile GOM 100 -30 8 1060 65419 280 16538 3591 56846 L7* Monopile GOM 100 -90 8 1190 80889 280 16538 3591 56846 L8* Monopile ATL2 100 0 30 1531 102806 210 15145 2753 45455 L9* Monopile ATL3 100 0 30 3057 210572 315 19275 3513 56215 L10* Monopile GOM 100 0 30 2344 155525 280 16538 3591 56846 L11* Monopile TX 100 0 30 1805 120656 230 13584 3591 56846 L12* Monopile ATL3 100 -90 30 3134 217189 315 19275 3513 56215 L13* Monopile GOM 100 -30 30 2436 161425 280 16538 3591 56846 L14* Monopile GOM 100 -90 30 2526 172560 280 16538 3591 56846 L39* Monopile ATL2 50 0 8 511 28000 177 11030 2662 42499 L40 Monopile GOM 50 0 8 638 38215 225 13282 0 0 L41 Monopile GOM 50 -30 8 745 50249 225 13282 0 0 L42* Monopile ATL2 50 0 30 1174 79005 177 11030 2662 42499 L43 Monopile GOM 50 0 30 1746 115362 225 13282 0 0 L44 Monopile GOM 50 -30 30 1849 121984 225 13282 0 0 Notes: 1. ‘*’ mark in the Case ID column indicates that the breaking wave occurs. 2. ATL2 : Atlantic Region 2 3. ATL3 : Atlantic Region 3 4. GOM : GOM West Central Region 5. TX : Site Location in the GOM near the TX coast (NOAA NDBC Station 42035),"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,99,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 86 2.6.2 Monopile Case Study Results Table 2.36 presents the maximum mudline overturning moment and its associated base shear force for each load case. It is assumed that the most unfavorable structural responses occur when the peak overturning moment is reached. Table 2.36 also includes the maximum utilization ratio of the selected structural members as shown in Figure 2.46. The material yield strength is taken as 345 MPa. For comparison purpose, the strength design criteria in three different design guidelines, namely the ABS Guide (2011) (ABS-WSD), API-RP 2A-WSD (2007) (API-WSD) and IEC 61400-3 (2007)/ISO 19902 (2007) (IEC/ISO) are used for the calculation of the utilization ratio. It should be noted that • ABS-WSD and API-WSD are the working stress design approach, which utilize the unfactored loads, whereas IEC/ISO follows the load and resistance factor design method, which requires the application of load factor. As an example, Table 2.37 shows the calculation sheet used in the member utilization check for load case L12. • The design load case for the extreme storms defined in IEC 61400-3 refers to the 50-year return event. In the present study, both 50-year and 100-year return conditions are considered. Only the load factors specified in IEC 61400-3 are used in the utilization check using the IEC/ISO approach. These load factors are applied not only to the load cases for the 50-year return conditions but also those for the 100-year return conditions. • The strength criterion defined in the API-WSD approach for the extreme design conditions is applied to both the normal and abnormal turbine operating modes while the support structures is under the 50-year return or 100-year return environmental conditions. The following observations can be made from the monopile case study results given in Table 2.36. Further evaluation of the case study results through parametric comparisons are discussed in Section 2.9. • The wave slamming load contributes a substantial portion of the total structural forces, while the wind turbine load contributes a significant portion of the total structure moment for Monopile structure. By comparing load case L12 with L13, it is observed that the member utilization ratio of the monopile support structure is predominantly controlled by the","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,100,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 87 overturning moment as both cases have comparative base shear forces while their overturning moments are quite different. • For the abnormal load conditions with the 30 degree yaw misalignment, the utilization ratios calculated using the ABS-WSD approach agree well with those obtained by applying the extreme design criteria of the API-WSD approach. For the normal load conditions, however, the API-WSD approach under-predicts the utilization ratio, as it does not distinguish turbine’s normal or abnormal operating modes. • It is also observed that utilization ratios obtained using the ABS-WSD approach are fairly close (within 10% difference) to those based on the LRFD formulations given in the IEC/ISO approach for the same return period. In a few cases, however, the difference could reach around 15%. Further investigations reveal that the main difference is caused by the member strength criterion given by Eq. (13.3-8) in ISO 19902 (2007) rather than the definition of safety factors. It appears that the ISO 19902 adopted a less conservative criterion than that given in both the ABS Guide (ABS, 2011 [2.3]) and API RP 2A-WSD. It is also noted that this ISO criterion only applies when the ratio of the axial force of a member’s acting axial force to its allowable axial force is less than 0.15.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,101,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 88 Indicates the selected location for code check Bottom of Tower Mudline Piles Below Mudline Support Structure Wind Turbine Tower Indicates the selected member for code check Tower Base: 5600 mm OD X 32 mm Pile Below Mudline: 5300 mm OD X 70 mm Column: 5300 mm OD X 70 mm Figure 2.46 Monopile Member Size and Location for Utilization Ratio Calculation,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,102,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 89 Table 2.36 Structural Reponses and Utilization Check Results for the Monopile Support Structure Case ID Structure Type Location Return Period Wave & Wind Misalignment Yaw Error Total Base Shear at Mudline Total Overturning Moment at Mudline ABS Code Check (Max. UC) API Code Check (Max. UC) IEC/ISO Code Check (Max. UC) (deg) (deg) (kN) (MN.m) L1* Monopile ATL2 100 0 8 6921 154 0.46 0.38 0.42 L2* Monopile ATL3 100 0 8 8978 218 0.65 0.54 0.60 L3* Monopile GOM 100 0 8 9297 225 0.67 0.55 0.62 L4* Monopile TX 100 0 8 9188 217 0.65 0.54 0.60 L5* Monopile ATL3 100 -90 8 9691 282 0.83 0.69 0.77 L6* Monopile GOM 100 -30 8 9706 256 0.75 0.63 0.70 L7* Monopile GOM 100 -90 8 9979 275 0.81 0.67 0.76 L8* Monopile ATL2 100 0 30 7363 237 0.57 0.56 0.51 L9* Monopile ATL3 100 0 30 9821 407 0.97 0.96 0.88 L10* Monopile GOM 100 0 30 9843 342 0.82 0.81 0.74 L11* Monopile TX 100 0 30 9509 290 0.70 0.70 0.64 L12* Monopile ATL3 100 -90 30 11658 472 1.13 1.12 1.03 L13* Monopile GOM 100 -30 30 10792 383 0.92 0.92 0.84 L14* Monopile GOM 100 -90 30 11325 411 0.99 0.99 0.90 L39* Monopile ATL2 50 0 8 6474 142 0.43 0.36 0.40 L40 Monopile GOM 50 0 8 4983 131 0.40 0.33 0.37 L41 Monopile GOM 50 -30 8 5257 154 0.46 0.38 0.43 L42* Monopile ATL2 50 0 30 6670 195 0.48 0.48 0.43 L43 Monopile GOM 50 0 30 5506 221 0.53 0.53 0.48 L44 Monopile GOM 50 -30 30 6153 252 0.61 0.60 0.55 Notes: 1. ‘*’ mark in the Case ID column indicates the breaking wave occurs. 2. IEC/ISO code check uses the load factors specified in IEC 61400-3 (2007) combined with the resistance factors and component strength criteria specified in ISO 19902 (2007) 3. ATL2 : Atlantic Region 2 4. ATL3 : Atlantic Region 3 5. GOM : GOM West Central Region 6. TX : Site Location in the GOM near the TX coast (NOAA NDBC Station 42035),"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,103,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 90 Table 2.37 Monopile Case L12 Member Utilization Ratio Check E (Mpa) 210000 Load Case STL2 ABS / SF 1.25 API / AMOD 1.33 IEC/γf 1.1 Location D (m) t (m) k L (m) Fy (Mpa) Axial Load, Fxi (N) Shear, Fyi (N) Shear, Fzi (N) Torsion, Mxi (N.m) Bending Moment, Myi (N.m) Bending Moment, Mzi (N.m) Axial Load, Fxi (N) Shear, Fyi (N) Shear, Fzi (N) Torsion, Mxi (N.m) Bending Moment, Myi (N.m) Bending Moment, Mzi (N.m) Column 4.7m above MSL 5.6 0.22 2 112.2 345 9.0E+03 -2.4E-13 -3.8E+06 5.3E-10 -2.2E+06 3.8E-12 -4.8E+06 -5.0E+06 -4.3E+05 -1.0E+05 2.9E+07 -2.6E+08 Column 4.9m below MSL 5.3 0.07 2 112.2 345 8.7E+03 -8.7E-14 -3.8E+06 5.3E-10 3.4E+07 3.3E-12 -4.4E+06 -6.6E+06 -4.3E+05 -1.0E+05 3.3E+07 -3.2E+08 Column at mudline 5.3 0.07 2 112.2 345 6.1E+03 -1.2E-14 -3.8E+06 5.3E-10 7.5E+07 4.0E-12 -3.0E+06 -7.8E+06 -4.3E+05 -1.0E+05 3.7E+07 -3.9E+08 ABS API IEC/ISO API/ABS ISO/ABS Column 4.7m above MSL 0.17 0.17 0.14 102% 85% Column 4.9m below MSL 0.84 0.84 0.74 99% 88% Column at mudline 1.10 1.10 0.99 99% 89% Transient Analysis (Fast turbine loading + wave loading + gravity) Input Parameters Input Static Load Case Input Geometry & Loads Member property Static Analysis (wave impact loading + wind forces on tower) Output (Utilization Ratio - ABS, API, IEC/ISO) Comparison E (Mpa) 210000 Load Case STL2 ABS / SF 1.25 API / AMOD 1.33 IEC/γf 1.1 Location D (m) t (m) k L (m) Fy (Mpa) Axial Load, Fxi (N) Shear, Fyi (N) Shear, Fzi (N) Torsion, Mxi (N.m) Bending Moment, Myi (N.m) Bending Moment, Mzi (N.m) Axial Load, Fxi (N) Shear, Fyi (N) Shear, Fzi (N) Torsion, Mxi (N.m) Bending Moment, Myi (N.m) Bending Moment, Mzi (N.m) Bottom of tower 5.6 0.032 2 112.2 345 6.2E+02 2.2E-14 -2.7E+05 -3.8E-09 9.2E+06 2.0E-12 -5.5E+06 -1.0E+05 -8.6E+03 2.8E+04 -1.0E+06 -5.8E+06 pile below mudline 5.3 0.07 1 40.0 345 2.3E+02 -8.2E-12 3.9E+05 -1.0E-10 8.2E+07 -8.8E-12 -2.9E+06 1.0E+06 1.1E+06 -9.8E+04 3.6E+07 -4.1E+08 pile below mudline 5.3 0.07 1 40.0 345 1.8E+03 -6.0E-12 -9.4E+05 1.9E-09 8.2E+07 1.9E-13 -3.0E+06 -1.8E+06 7.1E+05 -1.0E+05 3.7E+07 -4.1E+08 pile below mudline 5.3 0.07 1 40.0 345 3.6E+03 -3.3E-12 -2.3E+06 4.1E-09 8.0E+07 6.8E-12 -3.0E+06 -4.7E+06 2.1E+05 -1.1E+05 3.8E+07 -4.0E+08 ABS API IEC/ISO API/ABS ISO/ABS Bottom of tower 0.17 0.17 - 101% - pile below mudline 1.13 1.12 1.03 99% 91% pile below mudline 1.13 1.12 1.03 99% 91% pile below mudline 1.12 1.11 1.02 99% 91% Transient Analysis (Fast turbine loading + wave loading + gravity) Input Parameters Input Static Load Case Input Geometry & Loads Member property Static Analysis (wave impact loading + wind forces on tower) Output (Utilization Ratio - ABS, API, ISO) Comparison","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,104,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 91 2.7 Case Studies – Tripod Support Structure 2.7.1 Summary of Model Parameters The finite element model of the tripod support structure for the static and dynamic structural analysis is described in Section 2.3.3.1, where the equivalent monopile model for the FAST load analyses is also presented. The site conditions for the tripod case studies are summarized in Section 2.3.1. The turbine RNA and tower related parameters are given in 2.3.2. Eighteen load cases are defined for evaluating the structural responses of the tripod support structure subjected to various combinations of return periods of environmental conditions, normal and abnormal turbine operating modes, wind and wave misalignment and site locations. The load cases are summarized in Table 2.40. The modeling and analysis approach are described in Section 2.2.2 Similar to the monopile case studies, the static wind load on the tower is calculated using the exponential wind shear law defined in Equation 2.2 for the extreme wind condition. The wind shape coefficient 0.5 (for cylindrical section) is applied in this study. Figure 2.47 shows one of the profiles of the static wind drag loads on the monopile model. Table 2.38 summarizes the wind drag loads on the tower for different site conditions. The wave conditions are given in Table 2.4 and Table 2.6, where the highlighted cells indicate that the wave breaking limit has been reached and therefore the breaking wave slamming load needs to be taken into account. For the tripod case studies, three site conditions involve a breaking wave, for which the nonlinear dynamic finite element analyses are performed to determine the transient responses of the tripod support structure. The wave slamming load is calculated according to IEC 61400-3 (2009). Figure 2.48 depicts the time history of wave slamming loads for different sites. The transient structural responses expressed in terms of mudline base shear forces and overturning moments are plotted in Figure 2.49 and Figure 2.50, respectively. The peak mudline base shear forces and overturning moments are listed in Table 2.39. Table 2.40 summarized structural loads components relevant to the tripod case studies. Note that the wave slamming loads therein represent the peak mudline base shear forces with their associated mudline overturning moments.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,105,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 92 Figure 2.47 Static Wind Forces on the Tripod Support Structure Table 2.38 Static Wind Forces on the Tripod Support Structure Return Period Water Depth Eff. Depth (including Tide and Surge) Mud to Hub Elevation at Top of Tower Elevation at Bottom of Tower Wind Speed (1-hour) at Ref. 10 m Total Static Wind Force on Tower Location years (m) (m) (m) (m) (m) (m/s) (kN) Atlantic Region 2 100 24 25.9 117.6 89.3 21.3 32.9 233 Atlantic Region 3 100 24 26.9 117.6 88.3 20.3 40.2 351 GOM West Central 100 24 26.3 117.6 88.8 20.8 38.1 315 Atlantic Region 2 50 24 25.6 117.6 89.6 21.6 30.4 198 GOM West Central 50 24 26.0 117.6 89.2 21.2 34.3 255,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,106,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 93 Time History of Breaking Wave Slamming Load on the Tripod at Different Sites 0 5000 10000 15000 20000 25000 30000 35000 0.00 0.02 0.04 0.06 0.08 0.10 0.12 t (sec) Slamming Force (kN) Tripod-Atl2-100yrs Tripod-Atl3-100yrs Tripod-Atl3-50yrs Figure 2.48 Time History of Breaking Wave Slamming Loads on the Tripod Time History of Mudline Base Shear of the Tripod -6000 -4000 -2000 0 2000 4000 6000 8000 10000 0.00 0.10 0.20 0.30 0.40 0.50 0.60 0.70 0.80 0.90 1.00 t (sec) Base Shear (kN) Tripod-Atl2-100yrs Tripod-Atl3-100yrs Tripod-Atl3-50yrs Figure 2.49 Mudline Base Shear Forces Due to Wave Slamming on the Tripod,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,107,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 94 Time History of Mudline Overturning Moment of the Tripod -150 -100 -50 0 50 100 150 200 250 0.00 0.10 0.20 0.30 0.40 0.50 0.60 0.70 0.80 0.90 1.00 t (sec) Overturning Moment (MN.m) Tripod-Atl2-100yrs Tripod-Atl3-100yrs Tripod-Atl3-50yrs Figure 2.50 Mudline Overturning Moments Due to Wave Slamming on the Tripod Table 2.39 Mudline Base Shear and Overturning Moment Due to Wave Slamming on the Monopile Return Period Effective Depth Hmax Hbreaking Wave Celerity Crest Elevation Max. Base Shear at Mudline Max. Overturning Moment at Mudline Location years (m) (m) (m) (m/s) (m) (kN) (MN.m) Atlantic Region 2 100 25.9 18.2 17.7 14.5 13.4 7568 128.4 Atlantic Region 3 100 26.9 22.7 19.7 15.3 15.5 9320 167.1 Atlantic Region 3 50 26.4 21.2 19.1 15.1 14.9 8843 154.9,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,108,Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 95 Table 2.40 Summary of Structural Loads for the Tripod Case Studies Case ID Structure Type Location Return Period Wave & Wind Misalignment Yaw Error FAST - Turbine Base Shear at the Bottom of Tower FAST - Turbine Overturning Moment at the Bottom of Tower Base Shear at Mudline - Wind Force on Tower Overturning Moment at Mudline - Wind Force on Tower Base Shear at Mudline - Wave Slamming Force Overturning Moment at Mudline - Wave Slamming Force (deg) (deg) (kN) (kN.m) (kN) (kN.m) (kN) (kN.m) L15* Tripod ATL2 100 0 8 782 34642 233 17250 7569 120100 L16* Tripod ATL3 100 0 8 2244 6888 351 24599 9320 147600 L17 Tripod GOM 100 0 8 878 50037 315 20311 0 0 L18* Tripod ATL3 100 -90 8 1213 105772 351 24599 9320 147600 L19 Tripod GOM 100 -30 8 1052 63717 315 20311 0 0 L20 Tripod GOM 100 -90 8 1161 77171 315 20311 0 0 L21* Tripod ATL2 100 0 30 1553 98672 233 17250 7569 120100 L22* Tripod ATL3 100 0 30 5302 351765 351 24599 9320 147600 L23 Tripod GOM 100 0 30 2706 177128 315 20311 0 0 L24* Tripod ATL3 100 -90 30 4193 282706 351 24599 9320 147600 L25 Tripod GOM 100 -30 30 2764 180612 315 20311 0 0 L26 Tripod GOM 100 -90 30 2873 190238 315 20311 0 0 L45 Tripod ATL2 50 0 8 743 13991 198 11527 0 0 L46 Tripod GOM 50 0 8 760 43763 255 15745 0 0 L47 Tripod GOM 50 -30 8 872 50246 255 15745 0 0 L48 Tripod ATL2 50 0 30 1053 39012 198 11527 0 0 L49 Tripod GOM 50 0 30 1726 111238 255 15745 0 0 L50 Tripod GOM 50 -30 30 1784 115231 255 15745 0 0 Notes: 1. ‘*’ mark in the Case ID column indicates that the breaking wave occurs. 2. ATL2 : Atlantic Region 2 3. ATL3 : Atlantic Region 3 4. GOM : GOM West Central Region,"Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,109,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 96 2.7.2 Tripod Case Study Results Table 2.40 presents the maximum mudline overturning moment and its associated base shear force for each load case. It is assumed that the most unfavorable structural responses occur when the peak overturning moment is reached. Table 2.40 also includes the maximum utilization ratio of the selected structural members as shown in Figure 2.51. The material yield strength is taken as 345 MPa. Similar to the monopile case studies, three different design guidelines denoted as the ABS-WSD, API-WSD and IEC/ISO are used for the calculation of the utilization ratio. Table 2.41 shows the calculation sheets used in the member utilization check for load case L16, which has the maximum utilization ratio among all the load cases. Further evaluation of the case study results through parametric comparisons are discussed in Section 2.9. A review of the tripod case study results given in Table 2.41 shows that • Metocean conditions described in Section 2.3.1 shows that the Atlantic Region 3 (denoted as ATL3 in the table) has the highest wind speed among all site locations covered by the case studies. A further review of the FAST load analysis results reveal that exceptionally high responses are generated under the 100-year return wind and wave conditions in the Atlantic Region 3 due to a low frequency resonant component. It is also found that the structural dynamic analyses are unstable for load cases 22 and 24, where both cases are for 100-year return site conditions in the Atlantic Region 3 and with the turbine in the abnormal operating mode. It appears that the tripod support structure selected in the case studies is not a suitable design for the Atlantic Region 3. • Similar to the finding obtained in the monopile case studies, the wave slamming load and turbine load contribute a significant portion of the total structural forces and moments. • For the abnormal load conditions with 30 degree yaw misalignment, the utilization ratios calculated using the ABS-WSD approach agree well with those obtained by applying the extreme design criteria of the API-WSD approach. For the normal load conditions, however, the API-WSD approach under-predicts the utilization ratio because it does not distinguish turbine’s normal or abnormal operating modes.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
